cod_nat_pprt;lib_pprt;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_css_clic;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_prescription;dat_deprescription;dat_approbation;dat_conv;dat_modification;dat_annulation;dat_annexion_plu;dat_proroga;dat_abrog;etat_revision;dat_maj
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76305;Gonfreville-l'Orcher;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76305;Gonfreville-l'Orcher;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76305;Gonfreville-l'Orcher;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76341;Harfleur;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76341;Harfleur;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76341;Harfleur;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76351;Le Havre;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76351;Le Havre;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76351;Le Havre;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76489;Oudalle;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76489;Oudalle;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76489;Oudalle;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76533;Rogerville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76533;Rogerville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76533;Rogerville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";236.0;Effet thermique;76660;Sandouville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";237.0;Effet de surpression;76660;Sandouville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DDTM20150005;ZIP Le Havre;"";238.0;Effet toxique;76660;Sandouville;"";;2016-06-13 00:00:00;2016-07-12 00:00:00;2010-02-17 00:00:00;;2016-10-17 00:00:00;;;;;;;f;2016-10-27 00:00:00
76DREAL20090003;PPRT EADS REVIMA Caudebec en Ca;PPRT EADS REVIMA Caudebec en Caux;236.0;Effet thermique;76164;Caudebec-en-Caux;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800190;;;;2008-05-09 00:00:00;;2011-07-04 00:00:00;;;;;;;f;2018-04-13 00:00:00
76DREAL20090003;PPRT EADS REVIMA Caudebec en Ca;PPRT EADS REVIMA Caudebec en Caux;237.0;Effet de surpression;76164;Caudebec-en-Caux;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800190;;;;2008-05-09 00:00:00;;2011-07-04 00:00:00;;;;;;;f;2018-04-13 00:00:00
76DREAL20090003;PPRT EADS REVIMA Caudebec en Ca;PPRT EADS REVIMA Caudebec en Caux;236.0;Effet thermique;76659;Saint-Wandrille-Rançon;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800190;;;;2008-05-09 00:00:00;;2011-07-04 00:00:00;;;;;;;f;2018-04-13 00:00:00
76DREAL20090003;PPRT EADS REVIMA Caudebec en Ca;PPRT EADS REVIMA Caudebec en Caux;237.0;Effet de surpression;76659;Saint-Wandrille-Rançon;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800190;;;;2008-05-09 00:00:00;;2011-07-04 00:00:00;;;;;;;f;2018-04-13 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27072;Bois-Jérôme-Saint-Ouen;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27331;Heubécourt-Haricourt;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27449;Panilleuse;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27477;Pressagny-l'Orgueilleux;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27562;Saint-Marcel;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27644;Tilly;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20090004;PPRT SNECMA Vernon;PPRT SNECMA Vernon;237.0;Effet de surpression;27681;Vernon;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 5800193;;2011-11-14 00:00:00;2011-12-16 00:00:00;2008-08-01 00:00:00;;2012-08-31 00:00:00;;;;;;;f;2015-05-07 00:00:00
76DREAL20140005;Montville;"";236.0;Effet thermique;76245;Eslettes;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";237.0;Effet de surpression;76245;Eslettes;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";238.0;Effet toxique;76245;Eslettes;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";236.0;Effet thermique;76402;Malaunay;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";237.0;Effet de surpression;76402;Malaunay;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";238.0;Effet toxique;76402;Malaunay;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";236.0;Effet thermique;76452;Montville;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";237.0;Effet de surpression;76452;Montville;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140005;Montville;"";238.0;Effet toxique;76452;Montville;Plus d'infos sur www.spinfos.fr;;2013-04-02 00:00:00;2013-05-02 00:00:00;2009-12-22 00:00:00;;2013-07-25 00:00:00;;;;;;;f;2014-12-30 00:00:00
76DREAL20140006;Saint Jouin Bruneval;"";236.0;Effet thermique;76508;La Poterie-Cap-d'Antifer;Plus d'infos sur www.spinfos.fr;;2012-02-20 00:00:00;2012-03-20 00:00:00;2010-02-09 00:00:00;;2012-07-12 00:00:00;;;;;;;f;
76DREAL20140006;Saint Jouin Bruneval;"";237.0;Effet de surpression;76508;La Poterie-Cap-d'Antifer;Plus d'infos sur www.spinfos.fr;;2012-02-20 00:00:00;2012-03-20 00:00:00;2010-02-09 00:00:00;;2012-07-12 00:00:00;;;;;;;f;
76DREAL20140006;Saint Jouin Bruneval;"";236.0;Effet thermique;76595;Saint-Jouin-Bruneval;Plus d'infos sur www.spinfos.fr;;2012-02-20 00:00:00;2012-03-20 00:00:00;2010-02-09 00:00:00;;2012-07-12 00:00:00;;;;;;;f;
76DREAL20140006;Saint Jouin Bruneval;"";237.0;Effet de surpression;76595;Saint-Jouin-Bruneval;Plus d'infos sur www.spinfos.fr;;2012-02-20 00:00:00;2012-03-20 00:00:00;2010-02-09 00:00:00;;2012-07-12 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";236.0;Effet thermique;76486;Orival;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";237.0;Effet de surpression;76486;Orival;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";238.0;Effet toxique;76486;Orival;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";236.0;Effet thermique;76561;Saint-Aubin-lès-Elbeuf;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";237.0;Effet de surpression;76561;Saint-Aubin-lès-Elbeuf;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140007;Saint Aubin les Elbeuf;"";238.0;Effet toxique;76561;Saint-Aubin-lès-Elbeuf;Plus d'infos sur www.spinfos.fr;;2013-09-16 00:00:00;2013-10-18 00:00:00;2010-04-22 00:00:00;;2013-12-02 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;27485;Quillebeuf-sur-Seine;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;27485;Quillebeuf-sur-Seine;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;27485;Quillebeuf-sur-Seine;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;27518;Saint-Aubin-sur-Quillebeuf;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;27518;Saint-Aubin-sur-Quillebeuf;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;27518;Saint-Aubin-sur-Quillebeuf;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;76384;Lillebonne;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;76384;Lillebonne;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;76384;Lillebonne;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;76476;Notre-Dame-de-Gravenchon;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;76476;Notre-Dame-de-Gravenchon;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;76476;Notre-Dame-de-Gravenchon;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;76499;Petiville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;76499;Petiville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;76499;Petiville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";236.0;Effet thermique;76592;Saint-Jean-de-Folleville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";237.0;Effet de surpression;76592;Saint-Jean-de-Folleville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20140008;Port Jérôme;"";238.0;Effet toxique;76592;Saint-Jean-de-Folleville;"";;2014-04-14 00:00:00;2014-05-21 00:00:00;2009-05-29 00:00:00;;2014-08-07 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;27322;La Haye-Malherbe;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;27322;La Haye-Malherbe;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;27322;La Haye-Malherbe;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;27394;Martot;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;27394;Martot;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;27394;Martot;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;27529;Saint-Cyr-la-Campagne;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;27529;Saint-Cyr-la-Campagne;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;27529;Saint-Cyr-la-Campagne;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;27534;Saint-Didier-des-Bois;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;27534;Saint-Didier-des-Bois;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;27534;Saint-Didier-des-Bois;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;76165;Caudebec-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;76165;Caudebec-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;76165;Caudebec-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;76231;Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;76231;Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;76231;Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";236.0;Effet thermique;76640;Saint-Pierre-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";237.0;Effet de surpression;76640;Saint-Pierre-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
76DREAL20150001;Saint-Pierre-lès-Elbeuf;"";238.0;Effet toxique;76640;Saint-Pierre-lès-Elbeuf;"";;2014-02-24 00:00:00;2014-03-26 00:00:00;2010-05-06 00:00:00;;2014-06-03 00:00:00;;;;;;;f;
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;236.0;Effet thermique;77199;Fublaines;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;237.0;Effet de surpression;77199;Fublaines;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;238.0;Effet toxique;77199;Fublaines;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;236.0;Effet thermique;77284;Meaux;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;237.0;Effet de surpression;77284;Meaux;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;238.0;Effet toxique;77284;Meaux;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;236.0;Effet thermique;77475;Trilport;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;237.0;Effet de surpression;77475;Trilport;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130001;PPRT COGNIS-BASF;PPRT COGNIS-BASF;238.0;Effet toxique;77475;Trilport;"";2009-10-09 00:00:00;2012-10-15 00:00:00;2012-11-17 00:00:00;2009-11-12 00:00:00;;2013-02-12 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;236.0;Effet thermique;77123;Compans;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;237.0;Effet de surpression;77123;Compans;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;238.0;Effet toxique;77123;Compans;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;236.0;Effet thermique;77294;Mitry-Mory;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;237.0;Effet de surpression;77294;Mitry-Mory;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130003;PPRT GAZECHIM CCMP GEREP;PPRT GAZECHIM CCMP GEREP;238.0;Effet toxique;77294;Mitry-Mory;"";2014-02-12 00:00:00;;;2014-02-06 00:00:00;;2015-05-19 00:00:00;;;;;;;f;2015-10-26 00:00:00
77DDT20130004;PPRT SOGIF;PPRT SOGIF;236.0;Effet thermique;77251;Lieusaint;"";2009-04-07 00:00:00;2010-09-22 00:00:00;2010-10-23 00:00:00;2009-11-23 00:00:00;;2010-12-14 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130004;PPRT SOGIF;PPRT SOGIF;238.0;Effet toxique;77251;Lieusaint;"";2009-04-07 00:00:00;2010-09-22 00:00:00;2010-10-23 00:00:00;2009-11-23 00:00:00;;2010-12-14 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130004;PPRT SOGIF;PPRT SOGIF;236.0;Effet thermique;77296;Moissy-Cramayel;"";2009-04-07 00:00:00;2010-09-22 00:00:00;2010-10-23 00:00:00;2009-11-23 00:00:00;;2010-12-14 00:00:00;;;;;;;f;2016-11-23 00:00:00
77DDT20130004;PPRT SOGIF;PPRT SOGIF;238.0;Effet toxique;77296;Moissy-Cramayel;"";2009-04-07 00:00:00;2010-09-22 00:00:00;2010-10-23 00:00:00;2009-11-23 00:00:00;;2010-12-14 00:00:00;;;;;;;f;2016-11-23 00:00:00
