cod_nat_pcs;lib_pcs;cod_commune;lib_commune;lib_bassin_risques;lib_commentaire;dat_etu_pcs_deb;dat_etu_pcs_fin;dat_notification_pcs_fin;dat_maj
10DDT20150052;PCS BAYEL;10035;Bayel;"";"";;2012-02-23 00:00:00;2012-02-23 00:00:00;2019-01-17 00:00:00
10DDT20150051;PCS BARBEREY SAINT SULPICE;10030;Barberey-Saint-Sulpice;"";"";;2014-01-14 00:00:00;2014-01-14 00:00:00;2019-01-17 00:00:00
10DDT20150050;PCS AVANT LES MARCILLY;10020;Avant-lès-Marcilly;"";"";;2010-12-14 00:00:00;2010-12-14 00:00:00;2019-01-17 00:00:00
10DDT20150049;PCS AULNAY;10017;Aulnay;"";"";;2015-03-25 00:00:00;2015-03-25 00:00:00;2019-01-17 00:00:00
10DDT20150048;PCS ARSONVAL;10012;Arsonval;"";"";;2012-02-23 00:00:00;2012-02-23 00:00:00;2019-01-17 00:00:00
10DDT20150047;PCS VIREY SOUS BAR;10437;Virey-sous-Bar;"";"";;2011-01-04 00:00:00;2011-01-04 00:00:00;2019-01-21 00:00:00
10DDT20150046;PCS VILLEMOYENNE;10419;Villemoyenne;"";"";;2013-11-26 00:00:00;2013-11-26 00:00:00;2019-01-21 00:00:00
971DEAL20150016;PCS - Goyave;97114;Goyave;"";"";;2015-07-10 00:00:00;2015-08-19 00:00:00;2015-11-20 00:00:00
10DDT20150045;PCS TRANNES;10384;Trannes;"";"";;2015-06-23 00:00:00;2015-06-23 00:00:00;2019-01-21 00:00:00
971DEAL20150015;PCS - Gourbeyre;97109;Gourbeyre;"";"";;2012-03-28 00:00:00;2012-03-29 00:00:00;2015-11-20 00:00:00
10DDT20150044;PCS SAINT-PARRES-AUX-TERTRES;10357;Saint-Parres-aux-Tertres;"";"";;2013-07-02 00:00:00;2013-07-02 00:00:00;2019-01-21 00:00:00
10DDT20150043;PCS SAINT-MESMIN;10353;Saint-Mesmin;"";"";;2015-06-10 00:00:00;2015-06-10 00:00:00;2019-01-21 00:00:00
48DDT20150061;SAINT MARTIN DE BOUBAUX;48170;Saint-Martin-de-Boubaux;"";"";;2012-07-01 00:00:00;2012-07-01 00:00:00;2015-11-20 00:00:00
10DDT20150042;PCS SAINT OULPH;10356;Saint-Oulph;"";"";;2011-07-20 00:00:00;2011-07-20 00:00:00;2019-01-21 00:00:00
48DDT20150060;LE MALZIEU VILLE;48090;Le Malzieu-Ville;"";"";;2012-08-03 00:00:00;2012-08-03 00:00:00;2015-11-20 00:00:00
48DDT20150059;CHIRAC;48049;Chirac;"";"";;2012-10-17 00:00:00;2012-10-17 00:00:00;2015-11-20 00:00:00
10DDT20150041;PCS SAINT JULIEN LES VILLAS;10343;Saint-Julien-les-Villas;"";"";;2011-03-02 00:00:00;2011-03-02 00:00:00;2019-01-21 00:00:00
10DDT20150040;PCS SAINT BENOIT SUR SEINE;10336;Saint-Benoît-sur-Seine;"";"";;2015-06-10 00:00:00;2015-06-10 00:00:00;2019-01-18 00:00:00
10DDT20150039;PCS PONT SAINTE MARIE;10297;Pont-Sainte-Marie;"";"";;2011-09-01 00:00:00;2011-09-01 00:00:00;2019-01-18 00:00:00
971DEAL20150014;PCS - Gosier;97113;Le Gosier;"";"";;2010-10-28 00:00:00;2011-05-23 00:00:00;2015-11-20 00:00:00
10DDT20150038;PCS PERIGNY LA ROSE;10284;Périgny-la-Rose;"";"";;2015-05-02 00:00:00;2015-05-02 00:00:00;2019-01-18 00:00:00
10DDT20150037;PCS ORMES;10272;Ormes;"";"";;2011-06-24 00:00:00;2011-06-26 00:00:00;2019-01-18 00:00:00
10DDT20150036;PCS MUSSY SUR SEINE;10261;Mussy-sur-Seine;"";"";;2015-06-11 00:00:00;2015-06-11 00:00:00;2019-01-18 00:00:00
10DDT20150035;PCS MARNAY SUR SEINE;10225;Marnay-sur-Seine;"";"";;2014-01-20 00:00:00;2014-01-20 00:00:00;2019-01-18 00:00:00
48DDT20150058;VILLEFORT;48198;Villefort;"";"";;2010-12-14 00:00:00;2010-12-14 00:00:00;2015-11-20 00:00:00
48DDT20150057;LA VILLEDIEU;48197;La Villedieu;"";"";;2011-12-23 00:00:00;2011-12-23 00:00:00;2015-11-20 00:00:00
10DDT20150034;PCS VERRIERES;10406;Verrières;"";"";;2014-02-13 00:00:00;2014-02-13 00:00:00;2019-01-21 00:00:00
48DDT20150055;VEBRON;48193;Vebron;"";"";;2012-03-30 00:00:00;2012-03-30 00:00:00;2015-11-20 00:00:00
48DDT20150054;SERVERETTE;48188;Serverette;"";"";;2012-06-06 00:00:00;2012-06-06 00:00:00;2015-11-20 00:00:00
48DDT20150053;LA SALLE PRUNET;48186;La Salle-Prunet;"";"";;2011-12-23 00:00:00;2011-12-23 00:00:00;2015-11-20 00:00:00
971DEAL20150012;PCS - Baillif;97104;Baillif;"";"";;;2015-08-18 00:00:00;2015-11-20 00:00:00
48DDT20150052;LES SALELLES;48185;Les Salelles;"";"";;2011-01-10 00:00:00;2011-01-10 00:00:00;2015-11-20 00:00:00
48DDT20150051;SAINT LEGER DU MALZIEU;48169;Saint-Léger-du-Malzieu;"";"";;2015-07-24 00:00:00;2015-07-24 00:00:00;2015-11-20 00:00:00
48DDT20150050;SAINT LAURENT DE TREVES;48166;Saint-Laurent-de-Trèves;"";"";;2013-02-01 00:00:00;2013-02-01 00:00:00;2015-11-20 00:00:00
48DDT20150049;SAINT GERMAIN DU TEIL;48156;Saint-Germain-du-Teil;"";"";;2012-11-30 00:00:00;2012-11-30 00:00:00;2015-11-20 00:00:00
48DDT20150048;SAINT GERMAIN DE CALBERTE;48155;Saint-Germain-de-Calberte;"";"";;2011-12-19 00:00:00;2011-12-19 00:00:00;2015-11-20 00:00:00
48DDT20150047;SAINTGEORGES DE LEVEJAC;48154;Saint-Georges-de-Lévéjac;"";"";;2012-02-21 00:00:00;2012-02-21 00:00:00;2015-11-20 00:00:00
10DDT20150033;PCS MAGNICOURT;10214;Magnicourt;"";"";;;2015-02-01 00:00:00;2019-01-18 00:00:00
48DDT20150045;SAINTE CROIX VALLEE FRANCAISE;48144;Sainte-Croix-Vallée-Française;"";"";;2012-12-01 00:00:00;2012-12-01 00:00:00;2015-11-20 00:00:00
10DDT20150032;PCS VILLENAUXE-LA-GRANDE;10420;Villenauxe-la-Grande;"";"";;2011-12-01 00:00:00;2011-12-01 00:00:00;2019-01-21 00:00:00
971DEAL20150011;PCS - Deshaies;97111;Deshaies;"";"";;2012-04-20 00:00:00;2012-04-27 00:00:00;2015-11-20 00:00:00
971DEAL20150010;PCS - Capesterre Marie-Galante;97108;Capesterre-de-Marie-Galante;"";"";;2010-12-07 00:00:00;2010-12-13 00:00:00;2015-11-20 00:00:00
971DEAL20150009;PCS - Capesterre BE;97107;Capesterre-Belle-Eau;"";"";;2013-05-29 00:00:00;2013-05-31 00:00:00;2015-11-20 00:00:00
971DEAL20150007;PCS - Basse-terre;97105;Basse-Terre;"";"";;;2011-07-27 00:00:00;2015-11-20 00:00:00
971DEAL20150006;PCS - Baie-Mahault;97103;Baie-Mahault;"";"";;2010-07-13 00:00:00;2012-07-10 00:00:00;2015-11-20 00:00:00
971DEAL20150005;PCS - Anse Bertrand;97102;Anse-Bertrand;"";"";;2013-12-02 00:00:00;2015-05-13 00:00:00;2015-11-20 00:00:00
971DEAL20150004;PCS - Les Abymes;97101;Les Abymes;"";"";;2011-07-28 00:00:00;2011-09-08 00:00:00;2015-11-20 00:00:00
04DREAL20150036;PCS Estoublon;04084;Estoublon;"";"";;;2013-10-17 00:00:00;
05DREAL20150013;PCS Saint-Martin-de-Queyrières;05151;Saint-Martin-de-Queyrières;"";"";;;2014-01-01 00:00:00;
06DREAL20150016;PCS Tende;06163;Tende;"";"";;;2009-11-30 00:00:00;
06DREAL20150015;PCS Vence;06157;Vence;"";"";;;2007-03-28 00:00:00;
06DREAL20150014;PCS Sainte-Agnès;06113;Sainte-Agnès;"";"";;;2009-12-21 00:00:00;
06DREAL20150013;PCS Châteauneuf-Grasse;06038;Châteauneuf-Grasse;"";"";;;2013-05-28 00:00:00;
48DDT20150044;SAINT BONNET DE MONTAUROUX;48139;Saint-Bonnet-de-Montauroux;"";"";;2007-06-22 00:00:00;2007-06-22 00:00:00;2015-11-20 00:00:00
06DREAL20150012;PCS Cabris;06026;Cabris;"";"";;;2008-07-31 00:00:00;
06DREAL20150011;PCS Bairols;06009;Bairols;"";"";;;2007-01-01 00:00:00;
06DREAL20150010;PCS Auvare;06008;Auvare;"";"";;;2007-01-01 00:00:00;
48DDT20150041;RIMEIZE;48128;Rimeize;"";"";;2011-12-15 00:00:00;2011-12-15 00:00:00;2015-11-20 00:00:00
06DREAL20150009;PCS Ascroc;06005;Ascros;"";"";;;2012-12-23 00:00:00;
48DDT20150040;PREVENCHERES;48119;Prévenchères;"";"";;2007-09-01 00:00:00;2007-09-01 00:00:00;2015-11-20 00:00:00
48DDT20150039;NAUSSAC;48105;Naussac;"";"";;2008-11-06 00:00:00;2008-11-06 00:00:00;2015-11-20 00:00:00
06DREAL20150008;PCS Aiglun;06001;Aiglun;"";"";;;2003-01-01 00:00:00;
48DDT20150038;LE MONASTIER PIN MORIES;48099;Le Monastier-Pin-Moriès;"";"";;2012-02-08 00:00:00;2012-02-08 00:00:00;2015-11-20 00:00:00
48DDT20150037;MOISSAC VALLEE FRANCAISE;48097;Moissac-Vallée-Française;"";"";;2012-09-20 00:00:00;2012-09-20 00:00:00;2015-11-20 00:00:00
48DDT20150036;MEYRUEIS;48096;Meyrueis;"";"";;2012-11-05 00:00:00;2012-11-05 00:00:00;2015-11-20 00:00:00
83DREAL20150004;PCS Signes;83127;Signes;"";"";;;2015-06-09 00:00:00;
48DDT20150034;LE MALZIEU FORAIN;48089;Le Malzieu-Forain;"";"";;2013-03-15 00:00:00;2013-03-15 00:00:00;2015-11-20 00:00:00
03PREF20150100;MOULINS;03190;Moulins;"";"";;;2014-06-16 00:00:00;
06DREAL20150007;PCS Villeneuve-Loubet;06161;Villeneuve-Loubet;"";"";;;2007-08-29 00:00:00;
48DDT20150033;LANGOGNE;48080;Langogne;"";"";;2011-12-14 00:00:00;2011-12-14 00:00:00;2015-11-20 00:00:00
03PREF20150099;MONTILLY;03184;Montilly;"";"";;;2009-10-01 00:00:00;
48DDT20150032;ESCLANEDES;48056;Esclanèdes;"";"";;2013-10-08 00:00:00;2013-10-08 00:00:00;2015-11-20 00:00:00
05DREAL20150012;PCS Rousset;05127;Rousset;"";"";;;2013-09-16 00:00:00;
03PREF20150098;MONTBEUGNY;03180;Montbeugny;"";"";;;2013-04-20 00:00:00;
48DDT20150021;COCURES;48050;Cocurès;"";"";;2012-02-03 00:00:00;2012-02-03 00:00:00;2015-11-20 00:00:00
03PREF20150097;MARCENAT;03160;Marcenat;"";"";;;2012-03-29 00:00:00;
05DREAL20150011;PCS Pelvoux;05101;Pelvoux;"";"";;;2013-11-26 00:00:00;
48DDT20150020;LA CANOURGUE;48034;La Canourgue;"";"";;2013-04-18 00:00:00;2013-04-18 00:00:00;2015-11-20 00:00:00
03PREF20150096;GENNETINES;03121;Gennetines;"";"";;;2013-06-28 00:00:00;
04DREAL20150035;PCS Mirabeau;04122;Mirabeau;"";"";;;2011-10-11 00:00:00;
48DDT20150019;BARJAC;48018;Barjac;"";"";;2011-12-01 00:00:00;2011-12-01 00:00:00;2015-11-20 00:00:00
84DREAL20150095;PCS Beaumes-de-Venise;84012;Beaumes-de-Venise;"";"";;;2014-06-20 00:00:00;
03PREF20150095;GANNAY SUR LOIRE;03119;Gannay-sur-Loire;"";"";;;2015-06-01 00:00:00;
74PREF20150266;PCS Saint Cergues;74229;Saint-Cergues;"";"";;;2010-11-15 00:00:00;
48DDT20150018;BALSIEGES;48016;Balsièges;"";"";;2011-12-09 00:00:00;2011-12-09 00:00:00;2015-11-20 00:00:00
06DREAL20150006;PCS_06149_LA_TRINITE;06149;La Trinité;"";1ère réalisation le 17/09/2007;;;2017-09-08 00:00:00;2018-10-17 00:00:00
48DDT20150017;PIED DE BORNE;48015;Pied-de-Borne;"";"";;2012-04-02 00:00:00;2012-04-02 00:00:00;2015-11-20 00:00:00
82PREF20150115;PCS SEPTFONDS;82179;Septfonds;Territoire communal;"";2015-11-16 00:00:00;2015-11-16 00:00:00;2015-11-16 00:00:00;2015-11-20 00:00:00
06DREAL20150005;PCS Beaulieu-sur-Mer;06011;Beaulieu-sur-Mer;"";"";;;2010-04-01 00:00:00;
48DDT20150016;BADAROUX;48013;Badaroux;"";"";;2012-04-02 00:00:00;2012-04-02 00:00:00;2015-11-20 00:00:00
03PREF20150094;DOMPIERRE SUR BESBRE;03102;Dompierre-sur-Besbre;"";"";;;2011-06-09 00:00:00;
82PREF20150114;PCS MAUMUSSON;82107;Maumusson;Territoire communal;"";2015-10-13 00:00:00;2015-10-13 00:00:00;2015-10-13 00:00:00;2015-11-20 00:00:00
03PREF20150093;COULANGES;03086;Coulanges;"";"";;;2013-07-01 00:00:00;
83DREAL20150003;PCS_83136_THORONET;83136;Le Thoronet;"";1ère réalisation le 24/06/2015;;;2018-02-07 00:00:00;2018-10-18 00:00:00
82PREF20150113;PCS CASTERA BOUZET;82034;Castéra-Bouzet;Territoire communal;"";2015-10-27 00:00:00;2015-10-27 00:00:00;2015-10-27 00:00:00;2015-11-20 00:00:00
84DREAL20150094;PCS Sérignan-du-Comtat;84127;Sérignan-du-Comtat;"";"";;;2010-08-01 00:00:00;
84DREAL20150093;PCS Roussillon;84102;Roussillon;"";"";;;2014-11-19 00:00:00;
74PREF20150263;PCS Saint André de Boege;74226;Saint-André-de-Boëge;"";"";;;2010-05-06 00:00:00;
84DREAL20150092;PCS Puyméras;84094;Puyméras;"";"";;;2014-09-01 00:00:00;
04DREAL20150034;PCS_04195_Saint_Pons;04195;Saint-Pons;"";1ère réalisation le 01/10/2014;;;2018-01-12 00:00:00;2018-10-17 00:00:00
74PREF20150260;PCS Rumilly;74225;Rumilly;"";"";;;2008-02-22 00:00:00;
06DREAL20150004;PCS La Turbie;06150;La Turbie;"";"";;;2007-12-07 00:00:00;
74PREF20150256;PCS La Riviere Enverse;74223;La Rivière-Enverse;"";"";;;2008-11-25 00:00:00;
04DREAL20150033;PCS Turriers;04222;Turriers;"";"";;;2015-03-12 00:00:00;
04DREAL20150032;PCS Senez;04204;Senez;"";"";;;2014-11-24 00:00:00;
04DREAL20150031;PCS Saint-Paul-sur-Ubaye;04193;Saint-Paul-sur-Ubaye;"";"";;;2015-02-19 00:00:00;
04DREAL20150030;PCS Meyronnes;04120;Val d'Oronaye;"";"";;;2015-02-25 00:00:00;
74PREF20150252;PCS Le Reposoir;74221;Le Reposoir;"";"";;;2015-09-08 00:00:00;
04DREAL20150029;PCS Le Lauzet-Ubaye;04102;Le Lauzet-Ubaye;"";"";;;2015-03-05 00:00:00;
04DREAL20150028;PCS Jausiers;04096;Jausiers;"";"";;;2015-02-13 00:00:00;
48DDT20150013;ISPAGNAC;48075;Ispagnac;"";"";;2011-07-21 00:00:00;2011-07-21 00:00:00;2015-11-20 00:00:00
39PREF20150017;PCS AUDELANGE;39024;Audelange;PPRI MOYENNE VALLEE DU DOUBS;"";;;2010-03-01 00:00:00;
74PREF20150248;PCS;74220;Reignier-Ésery;"";"";;;2007-06-16 00:00:00;2015-11-20 00:00:00
39PREF20150016;PCS ASNANS BEAUVOISIN;39022;Asnans-Beauvoisin;PPRI BASSE VALLEE DU DOUBS;"";;;2013-12-27 00:00:00;
48DDT20150010;FLORAC;48061;Florac;"";"";;2010-02-11 00:00:00;2010-02-11 00:00:00;2015-11-20 00:00:00
48DDT20150009;CHANAC;48039;Chanac;"";"";;2012-12-17 00:00:00;2012-12-17 00:00:00;2015-11-20 00:00:00
48DDT20150008;CANILHAC;48033;Canilhac;"";"";;2011-09-24 00:00:00;2011-09-24 00:00:00;2015-11-20 00:00:00
39PREF20150015;PCS ARLAY;39017;Arlay;PPRI BASSIN DE LA SEILLE;"";;;2012-03-16 00:00:00;2015-11-20 00:00:00
74PREF20150243;PCS Publier;74218;Publier;"";"";;;2014-10-31 00:00:00;
48DDT20150007;BRENOUX;48030;Brenoux;"";"";;2011-12-14 00:00:00;2011-12-14 00:00:00;2015-11-20 00:00:00
48DDT20150006;LE BLEYMARD;48027;Le Bleymard;"";"";;2011-11-23 00:00:00;2011-11-23 00:00:00;2015-11-20 00:00:00
48DDT20150005;BEDOUES;48022;Bédouès;"";"";;2012-02-09 00:00:00;2012-02-09 00:00:00;2015-11-20 00:00:00
48DDT20150004;BANASSAC;48017;Banassac;"";"";;2008-07-09 00:00:00;2008-07-09 00:00:00;2015-11-20 00:00:00
74PREF20150241;PCS Pringy;74217;Pringy;"";"";;;2011-10-06 00:00:00;
48DDT20150003;ARZENC D'APCHER;48007;Arzenc-d'Apcher;"";"";;2007-10-10 00:00:00;2007-10-10 00:00:00;2015-11-20 00:00:00
88DDT20150068;PCS_NOMPATELIZE;88328;Nompatelize;La Meurthe;"";;;2014-03-25 00:00:00;2016-01-26 00:00:00
88DDT20150066;PCS_LE_THILLOT;88468;Le Thillot;La Moselle;"";;;2012-04-19 00:00:00;2016-01-26 00:00:00
04DREAL20150027;PCS Faucon-de-Barcelonnette;04086;Faucon-de-Barcelonnette;"";"";;;2015-02-19 00:00:00;
74PREF20150235;PCS Le Petit Bornand;74212;Le Petit-Bornand-les-Glières;"";"";;;2012-05-01 00:00:00;
88DDT20150065;PCS_LANGLEY;88260;Langley;La Moselle;"";;;2015-04-19 00:00:00;2016-01-26 00:00:00
04DREAL20150026;PCS La Condamine-Châtelard;04062;La Condamine-Châtelard;"";"";;;2015-02-11 00:00:00;
88DDT20150064;PCS_ARCHES;88011;Arches;La Moselle;"";;;2015-07-12 00:00:00;2015-11-20 00:00:00
04DREAL20150025;PCS Barcelonnette;04019;Barcelonnette;"";"";;;2015-02-12 00:00:00;
88DDT20150063;PCS_GOLBEY;88209;Golbey;La Moselle;"";;;2015-06-14 00:00:00;2016-01-26 00:00:00
84DREAL20150091;PCS Pertuis;84089;Pertuis;"";"";;;2010-06-26 00:00:00;
74PREF20150234;PCS Passy;74208;Passy;"";"";;;2014-09-08 00:00:00;
84DREAL20150090;PCS Bédarrides;84016;Bédarrides;"";"";;;2008-12-02 00:00:00;
74PREF20150226;PCS La Muraz;74193;La Muraz;"";"";;;2009-03-05 00:00:00;
04DREAL20150024;PCS Nibles;04137;Nibles;"";"";;;2013-07-18 00:00:00;
04DREAL20150023;PCS Curbans;04066;Curbans;"";"";;;2014-10-09 00:00:00;
04DREAL20150022;PCS Pontis;04154;Pontis;"";"";;;2015-03-20 00:00:00;
74PREF20150225;PCS Morzine;74191;Morzine;"";"";;;2011-05-30 00:00:00;
74PREF20150223;PCS Morillon;74190;Morillon;"";"";;;2011-11-29 00:00:00;
84DREAL20150088;PCS Villelaure;84147;Villelaure;"";"";;;2013-09-26 00:00:00;
39PREF20150014;PCS ARBOIS;39013;Arbois;PPRN RECULEES D'ARBOIS;"";;;2014-01-14 00:00:00;2015-11-20 00:00:00
84DREAL20150086;PCS Puyvert;84095;Puyvert;"";"";;;2011-03-15 00:00:00;
84DREAL20150085;PCS Puget;84093;Puget;"";"";;;2010-11-15 00:00:00;
39PREF20150003;PCS ANNOIRE;39011;Annoire;PPRI BASSE VALLEE DU DOUBS;"";;;2011-04-29 00:00:00;2015-11-20 00:00:00
84DREAL20150084;PCS Mondragon;84078;Mondragon;"";"";;;2014-11-13 00:00:00;
84DREAL20150083;PCS Mirabeau;84076;Mirabeau;"";"";;;2015-02-13 00:00:00;
84DREAL20150082;PCS Caumont-sur-Durance;84034;Caumont-sur-Durance;"";"";;;2009-09-25 00:00:00;
39PREF20150002;PCS ABERGEMENT LA RONCE;39001;Abergement-la-Ronce;PPI SOLVAY;"";;;2010-01-04 00:00:00;2015-11-20 00:00:00
84DREAL20150081;PCS Beaumont-du-Ventoux;84015;Beaumont-du-Ventoux;"";"";;;2014-12-05 00:00:00;
84DREAL20150080;PCS Beaumont-de-Pertuis;84014;Beaumont-de-Pertuis;"";"";;;2012-09-20 00:00:00;
74PREF20150218;PCS Meythet;74182;Meythet;"";"";;;2006-03-08 00:00:00;2015-11-20 00:00:00
74PREF20150216;PCS Metz Tessy;74181;Metz-Tessy;"";"";;;2011-10-13 00:00:00;
13DREAL20150033;PCS_13080_PUY_REPARADE;13080;Le Puy-Sainte-Réparade;"";"";;;2017-02-10 00:00:00;2018-10-17 00:00:00
06DREAL20150003;PCS La Gaude;06065;La Gaude;"";"";;;2006-12-01 00:00:00;
74PREF20150214;PCS Megevette;74174;Mégevette;"";"";;;2014-01-16 00:00:00;
05DREAL20150009;PCS Bréziers;05022;Bréziers;"";"";;;2015-04-24 00:00:00;
74PREF20150213;PCS Megeve;74173;Megève;"";"";;;2015-03-01 00:00:00;
74PREF20150211;PCS Massingy;74170;Massingy;"";"";;;2010-07-02 00:00:00;
05DREAL20150007;PCS Névache;05093;Névache;"";"";;;2014-07-03 00:00:00;
74PREF20150210;PCS Marnaz;74169;Marnaz;"";"";;;2015-01-08 00:00:00;
77DDT20150136;PCS-YEBLES;77534;Yèbles;"";"";;;2015-04-21 00:00:00;2018-09-13 00:00:00
74PREF20150209;PCS Marin;74166;Marin;"";"";;;2013-07-01 00:00:00;
77DDT20150135;PCS-VULAINES SUR SEINE;77533;Vulaines-sur-Seine;"";"";;;2010-01-04 00:00:00;2018-09-12 00:00:00
77DDT20150134;PCS-VOULANGIS;77529;Voulangis;"";"";;;2012-11-13 00:00:00;
77DDT20150133;PCS-VILLIERS SUR MORIN;77521;Villiers-sur-Morin;"";"";;;2011-06-22 00:00:00;2018-09-13 00:00:00
74PREF20150208;PCS Marignier;74164;Marignier;"";"";;;2013-10-31 00:00:00;
77DDT20150132;PCS-VILLEVAUDE;77517;Villevaudé;"";"";;;2011-10-06 00:00:00;
77DDT20150131;PCS-VILLENOY;77513;Villenoy;"";"";;;2009-12-15 00:00:00;
74PREF20150206;PCS Manigod;74160;Manigod;"";"";;;2009-10-01 00:00:00;
77DDT20150130;PCS-VILLENAUXE LA PETITE;77507;Villenauxe-la-Petite;"";"";;;2015-06-16 00:00:00;2018-09-12 00:00:00
05DREAL20150003;PCS Baratier;05012;Baratier;"";"";;;2014-02-07 00:00:00;2017-08-03 00:00:00
77DDT20150129;PCS-VERNOU LA CELLE SUR SEINE;77494;Vernou-la-Celle-sur-Seine;"";"";;;2007-07-01 00:00:00;2018-09-12 00:00:00
74PREF20150205;PCS Magland;74159;Magland;"";"";;;2012-01-01 00:00:00;
04DREAL20150020;PCS Valensole;04230;Valensole;"";"";;;2015-02-20 00:00:00;2015-11-20 00:00:00
77DDT20150126;PCS-VARREDDES;77483;Varreddes;"";"";;;2010-10-06 00:00:00;2018-09-13 00:00:00
74PREF20150204;PCS Machilly;74158;Machilly;"";"";;;2008-12-11 00:00:00;
04DREAL20150019;PCS Thèze;04216;Thèze;"";"";;;2014-11-18 00:00:00;
77DDT20150125;PCS-VARENNES SUR SEINE;77482;Varennes-sur-Seine;"";"";;;2007-06-22 00:00:00;2018-09-12 00:00:00
74PREF20150203;PCS Lugrin;74154;Lugrin;"";"";;;2009-09-11 00:00:00;
77DDT20150124;PCS-VAIRES SUR MARNE;77479;Vaires-sur-Marne;"";"";;;2009-09-30 00:00:00;
77DDT20150123;PCS-USSY SUR MARNE;77478;Ussy-sur-Marne;"";"";;;2012-09-12 00:00:00;
04DREAL20150017;PCS Sigoyer;04207;Sigoyer;"";"";;;2014-09-09 00:00:00;
74PREF20150202;PCS Lucinges;74153;Lucinges;"";"";;;2010-07-27 00:00:00;
77DDT20150122;PCS-TRILPORT;77475;Trilport;"";"";;;2011-01-10 00:00:00;2018-09-11 00:00:00
74PREF20150201;PCS Juvigny;74145;Juvigny;"";"";;;2014-12-09 00:00:00;
77DDT20150121;PCS-TRILBARDOU;77474;Trilbardou;"";"";;;2012-07-25 00:00:00;
04DREAL20150016;PCS Saint-Jurs;04184;Saint-Jurs;"";"";;;2014-12-12 00:00:00;
77DDT20150120;PCS-TORCY;77468;Torcy;"";"";;;2009-12-23 00:00:00;
04DREAL20150015;PCS Méolans-Revel;04161;Méolans-Revel;"";"";;;2014-09-22 00:00:00;
77DDT20150119;PCS-TIGEAUX;77466;Tigeaux;"";"";;;2011-10-26 00:00:00;2018-09-12 00:00:00
77DDT20150118;PCS-THORIGNY SUR MARNE;77464;Thorigny-sur-Marne;"";"";;;2012-01-27 00:00:00;
77DDT20150117;PCS-SOURDUN;77459;Sourdun;"";"";;;2015-05-20 00:00:00;2018-09-12 00:00:00
04DREAL20150013;PCS Reillanne;04160;Reillanne;"";"";;;2015-02-23 00:00:00;
88DDT20150062;PCS_MOYENMOUTIER;88319;Moyenmoutier;Le Rabodeau;"";;;2015-10-20 00:00:00;2016-01-26 00:00:00
77DDT20150116;PCS-SEPT SORTS;77448;Sept-Sorts;"";"";;;2012-02-20 00:00:00;2018-09-11 00:00:00
77DDT20150115;PCS-SEINE PORT;77447;Seine-Port;"";"";;;2012-06-12 00:00:00;2018-09-13 00:00:00
04DREAL20150012;PCS Quinson;04158;Quinson;"";"";;;2014-03-01 00:00:00;
77DDT20150114;PCS-SAVIGNY LE TEMPLE;77445;Savigny-le-Temple;"";"";;;2010-12-15 00:00:00;2018-09-13 00:00:00
04DREAL20150011;PCS Pierrevert;04152;Pierrevert;"";"";;;2010-12-10 00:00:00;
88DDT20150061;PCS_SAINT_MAURICE_SUR_MOSELLE;88426;Saint-Maurice-sur-Moselle;La Moselle;"";;;2015-06-29 00:00:00;2016-01-26 00:00:00
77DDT20150113;PCS-SAMOREAU;77442;Samoreau;"";"";;;2010-02-11 00:00:00;2018-09-12 00:00:00
88DDT20150060;PCS_GIRONCOURT_SUR_VRAINE;88206;Gironcourt-sur-Vraine;La Vraine;"";;;2015-06-01 00:00:00;2016-01-26 00:00:00
77DDT20150112;PCS-SAMOIS SUR SEINE;77441;Samois-sur-Seine;"";"";;;2015-08-13 00:00:00;
04DREAL20150010;PCS Larche;04100;Larche;"";"";;;2015-03-30 00:00:00;
88DDT20150059;PCS_BUSSANG;88081;Bussang;La Moselle;"";;;2017-07-27 00:00:00;2018-03-13 00:00:00
77DDT20150111;PCS-SAMMERON;77440;Sammeron;"";"";;;2011-10-03 00:00:00;2018-09-13 00:00:00
88DDT20150058;PCS_VINCEY;88513;Vincey;La Moselle;"";;;2014-06-05 00:00:00;2016-01-26 00:00:00
77DDT20150110;PCS- Sainte Aulde;77401;Sainte-Aulde;"";"";;;2011-03-10 00:00:00;
88DDT20150057;PCS_PORTIEUX;88355;Portieux;La Moselle;"";;;2015-03-09 00:00:00;2016-01-26 00:00:00
04DREAL20150008;PCS Faucon-du-Caire;04085;Faucon-du-Caire;"";"";;;2014-05-14 00:00:00;
77DDT20150109;PCS-St Thibault Des Vignes;77438;Saint-Thibault-des-Vignes;"";"";;;2010-02-12 00:00:00;2018-09-11 00:00:00
88DDT20150056;PCS_SAINT_LEONARD;88423;Saint-Léonard;La Meurthe;"";;;2014-06-18 00:00:00;2016-01-26 00:00:00
04DREAL20150007;PCS Enchastrayes;04073;Enchastrayes;"";"";;;2011-06-01 00:00:00;
77DDT20150108;PCS- St Mard;77420;Saint-Mard;"";"";;;2007-09-07 00:00:00;
77DDT20150107;PCS-st Mammès;77419;Saint-Mammès;"";"";;;2013-05-24 00:00:00;2018-09-12 00:00:00
74PREF20150196;74134;74134;Les Gets;"";"";;;2013-07-03 00:00:00;
04DREAL20150005;PCS Castellet-lès-Sausses;04042;Castellet-lès-Sausses;"";"";;;2009-08-18 00:00:00;
