,CODGEO,MED
5660,16167,18282.3076923077
5661,16168,19927.3333333333
5662,16169,21197.3333333333
5663,16170,17571.0
5664,16171,19669.5
5665,16172,19136.1904761905
5666,16173,16642.2222222222
5667,16174,19987.2
5668,16175,18381.1111111111
5669,16176,19153.3333333333
5670,16177,21865.7142857143
5671,16178,19379.4444444444
5672,16179,17371.7391304348
5673,16180,17173.0769230769
5674,16181,16818.2826086957
5675,16182,14694.0
5676,16183,15830.0
5678,16185,15749.3333333333
5679,16186,18902.0
5680,16187,20996.6666666667
5681,16188,15770.4761904762
5682,16189,16369.0
5683,16190,17234.0
5684,16191,20228.6666666667
5685,16192,16885.0
5686,16193,20133.0
5687,16194,16947.7777777778
5688,16195,16061.5
5689,16196,17842.0
5690,16197,17661.3333333333
5691,16198,18715.2380952381
5692,16199,21440.0
5693,16200,18973.3333333333
5694,16201,19366.6666666667
5695,16202,20888.4615384615
5696,16203,15564.6666666667
5697,16204,20936.6666666667
5698,16205,15671.5384615385
5699,16206,16727.3333333333
5700,16207,16710.6666666667
5701,16208,21168.2608695652
5702,16209,19086.5
5703,16210,20251.9047619048
5704,16211,17217.3333333333
5705,16212,17904.9166666667
5706,16213,17706.5
5708,16215,16770.9523809524
5709,16216,19713.2
5710,16217,21262.7777777778
5711,16218,19483.3333333333
5712,16220,20489.5
5713,16221,17898.5714285714
5714,16222,16652.9166666667
5715,16223,17237.0
5716,16224,19484.4444444444
5717,16225,16445.7142857143
5718,16226,19537.2
5719,16227,15607.5
5720,16228,17864.6666666667
5721,16229,15398.0
5722,16230,16236.5
5723,16231,17821.4285714286
5724,16232,21069.6666666667
5725,16233,18694.0
5726,16234,19756.6666666667
5727,16236,20614.0
5728,16237,18888.5
5729,16238,16865.5
5730,16239,14630.0
5732,16241,19694.0
5733,16242,16605.7627118644
5734,16243,20839.5
5735,16244,18590.4166666667
5736,16245,17336.0
5737,16246,16333.2
5738,16247,17104.5
5739,16248,17474.0
5740,16249,14586.2857142857
5741,16250,16630.0
5742,16251,16661.9230769231
5743,16252,17865.3333333333
5744,16253,17257.6923076923
5745,16254,14970.8333333333
5746,16255,16176.7857142857
5747,16256,15616.0
5748,16257,17818.5
5749,16258,17968.8461538462
5750,16259,17927.1428571429
5751,16260,15586.6666666667
5752,16261,18116.6666666667
5753,16262,20348.6666666667
5754,16263,20263.0
5755,16264,15175.3333333333
5757,16268,17664.0714285714
5758,16269,20624.5
5759,16270,15442.4
5760,16271,24408.8888888889
5761,16272,18968.6666666667
5762,16273,17840.0
5763,16274,18393.3333333333
5764,16275,16406.7083333333
5765,16276,19100.9523809524
5766,16277,20015.5555555556
5767,16279,17363.2
5768,16280,19531.9047619048
5769,16281,17272.6666666667
5770,16282,17733.9130434783
5771,16283,17372.6666666667
5772,16284,18345.0
5773,16285,18347.5
5774,16286,18236.1538461538
5775,16287,19770.0
5776,16289,14964.6666666667
5777,16290,17967.0
5778,16291,19748.0
5779,16292,16653.3333333333
5780,16293,17749.4
5781,16294,17552.0
5782,16295,18501.25
5783,16296,18790.6666666667
5784,16297,22927.3333333333
5785,16298,20546.1904761905
5786,16300,17378.3333333333
5787,16301,21665.4782608696
5788,16302,16930.0
5789,16303,20072.0
5790,16304,25230.6666666667
5791,16306,16445.0
5792,16307,17754.347826087
5793,16308,16146.0
5794,16309,17821.935483871
5795,16310,16896.3333333333
5796,16312,19170.5
5797,16314,16816.875
5798,16315,18934.5
5799,16316,20621.3043478261
5800,16317,17626.5
5801,16318,17043.8095238095
5802,16320,19759.0
5805,16323,17506.5217391304
5806,16325,14716.0
5807,16326,19050.8
5808,16328,17986.6666666667
5809,16329,16733.3333333333
5810,16330,20831.4
5812,16332,16916.0
5813,16334,19850.6666666667
5814,16335,16382.0
5815,16336,17614.6666666667
5816,16337,16600.4
5817,16338,17300.0
5818,16339,16737.6
5819,16340,18934.8
5820,16341,18878.4423076923
5821,16342,19681.0
5822,16343,19344.0
5823,16344,18950.6666666667
5824,16345,18630.0
5825,16346,19173.5
5826,16347,16887.3333333333
5827,16348,21463.9130434783
5828,16349,19664.2857142857
5829,16350,17442.5
5830,16351,20190.7692307692
5831,16352,18877.0
5832,16353,17520.9523809524
5833,16354,17055.2
5834,16355,18917.0
5836,16357,16740.9523809524
5837,16358,21488.6666666667
5838,16359,20459.2857142857
5839,16360,19196.6666666667
5840,16361,17430.0
5841,16362,17324.347826087
5842,16363,16734.625
5845,16366,19374.2857142857
5846,16368,20781.3333333333
5847,16369,20570.5
5848,16370,19817.2222222222
5849,16371,16658.2608695652
5850,16372,15767.0
5851,16373,16817.2413793103
5852,16374,16717.6
5853,16375,16547.3333333333
5854,16376,15355.0
5855,16377,17819.1666666667
5856,16378,18992.6666666667
5857,16379,18586.3333333333
5858,16380,17995.75
5859,16381,16455.2173913043
5860,16382,20685.9347826087
5861,16383,19084.7619047619
5862,16384,17989.0476190476
5863,16385,20415.3333333333
5864,16386,18318.0
5865,16387,18551.0
5866,16388,21340.6666666667
5868,16390,17690.0
5869,16391,17858.0952380952
5870,16392,17386.1666666667
5871,16393,19418.5185185185
5873,16395,20328.0
5874,16396,15050.0
5875,16397,17788.0
5877,16399,20129.5238095238
5878,16400,17742.6666666667
5879,16401,17105.7692307692
5880,16402,21943.7142857143
5881,16403,15080.7142857143
5882,16404,16910.0
5883,16405,18794.2307692308
5884,16406,17990.4761904762
5885,16408,16853.8888888889
5886,16409,16226.1538461538
5887,16410,18262.0
5888,16411,17838.5714285714
5889,16412,18454.6666666667
5890,16413,16413.3333333333
5891,16414,17712.7777777778
5892,16415,21257.0
5893,16416,18660.9523809524
5894,16417,19138.5714285714
5895,16418,23221.9047619048
5896,16419,20446.4
5897,16420,19196.6666666667
5898,16421,18294.4444444444
5899,16422,20224.5
5900,16423,17322.5
5901,16424,16970.6666666667
5902,16425,18542.6666666667
5903,17002,18524.5833333333
5904,17003,20230.0
5905,17004,20160.0
5906,17005,15336.8571428571
5907,17006,20216.6666666667
5908,17007,20360.9523809524
5909,17008,20238.0
5910,17009,20915.2380952381
5911,17010,22547.1428571429
5912,17011,17873.3333333333
5913,17012,16564.0
5914,17013,19277.5
5915,17015,17638.0
5916,17016,16465.5
5917,17017,16606.25
5918,17018,19455.5952380952
5919,17019,21583.0
5920,17020,20362.0
5921,17021,18016.0
5922,17022,18538.0
5923,17023,17750.0
5924,17024,17017.75
5925,17025,17673.8095238095
5926,17026,17464.0
5927,17027,18369.0
5928,17028,19770.6666666667
5929,17029,18764.0
5930,17030,17916.6666666667
5931,17031,18090.0
5932,17032,19331.3333333333
5933,17033,17063.0
5934,17034,17284.2857142857
5935,17035,18115.6
5936,17036,19551.1111111111
5937,17037,15860.6666666667
5938,17038,16690.0
5939,17039,19263.5
5940,17040,18413.4782608696
5941,17041,19095.0
5942,17042,18603.8461538462
5943,17043,16924.6875
5944,17044,18865.7142857143
5945,17045,18907.1428571429
5946,17046,18244.5833333333
5947,17047,19297.8260869565
5948,17048,18968.0
5950,17050,16932.8571428571
5951,17051,23766.6666666667
5952,17052,17075.0
5953,17053,17320.6666666667
5954,17054,14977.3333333333
5955,17055,17875.5
5956,17056,18252.6666666667
5957,17057,19497.619047619
5958,17058,17703.0
5959,17059,22681.6666666667
5960,17060,16072.3333333333
5961,17061,16711.0
5962,17062,17304.6666666667
5963,17063,18210.0
5964,17064,21549.4444444444
5965,17065,21353.8095238095
5966,17066,20098.275862069
5967,17067,16225.0
5968,17068,16721.3333333333
5969,17069,18593.2
5970,17070,17456.0
5971,17071,16932.6666666667
5972,17072,17832.6666666667
5973,17073,19922.0
5974,17074,18026.0
5975,17075,18913.9130434783
5976,17076,19643.0
5977,17077,17234.6666666667
5978,17078,17491.7142857143
5979,17079,18047.3333333333
5980,17080,18690.0
5981,17081,16913.8461538462
5982,17082,19521.3333333333
5983,17083,17966.6666666667
5984,17084,16082.0
5985,17085,17987.75
5986,17086,19496.5
5987,17087,17539.0476190476
5988,17089,19345.4166666667
5989,17091,19842.7777777778
5990,17092,16034.0
5991,17093,18897.0
5992,17094,21914.0
5993,17095,17878.0952380952
5995,17097,18568.6666666667
5996,17098,17783.5
5997,17099,17090.8695652174
5998,17100,19221.3333333333
5999,17101,16824.0
6000,17102,20792.962962963
6001,17103,20151.4285714286
6002,17104,17027.1428571429
6003,17105,17408.8
6004,17106,18048.0769230769
6005,17107,18514.7619047619
6006,17108,20576.5
6007,17109,21547.0
6008,17110,16646.5
6009,17111,16968.6666666667
6010,17112,19991.9047619048
6011,17113,15907.6578947368
6012,17114,17515.0
6013,17115,18137.6923076923
6014,17116,16244.0
6015,17117,15935.3333333333
6016,17118,18003.3333333333
6017,17119,18546.5217391304
6018,17120,18838.0
6019,17121,24140.0
6020,17122,18443.9130434783
6021,17124,18293.8095238095
6022,17125,19643.3333333333
6023,17126,19225.0
6024,17127,18157.8260869565
6025,17128,19581.119047619
6026,17129,16876.6666666667
6027,17130,17892.7777777778
6028,17131,17750.8
6029,17132,17995.0
6030,17133,16779.5238095238
6031,17134,18546.0869565217
6032,17135,16272.5
6033,17136,20787.619047619
6034,17137,17254.0
6035,17138,17492.0
6036,17139,19588.5714285714
6037,17140,19308.6666666667
6038,17141,19108.4
6039,17142,22359.5652173913
6040,17143,19595.0
6041,17145,19239.5
6042,17146,20037.3333333333
6043,17147,18630.0
6044,17148,19220.5
6046,17150,17809.5238095238
6047,17151,18003.3333333333
6048,17152,17140.0
6049,17153,20249.3333333333
6050,17154,18967.619047619
6051,17155,19297.2222222222
6052,17156,16131.3333333333
6053,17157,18633.2142857143
6054,17158,19588.0
6055,17159,16993.3333333333
6056,17160,18867.5
6057,17161,20977.4193548387
6058,17162,14520.0
6059,17163,17388.8
6060,17164,22072.7777777778
6061,17165,17334.6666666667
6062,17166,18691.0
6063,17167,15440.4761904762
6064,17168,22112.0
6066,17171,19112.8
6067,17172,17328.5
6068,17173,16231.3333333333
6069,17174,18498.6666666667
6070,17175,18287.8571428571
6071,17176,19344.0
6072,17177,14738.6666666667
6074,17179,20262.3809523809
6075,17180,16648.8333333333
6076,17181,18407.7333333333
6077,17182,17129.0476190476
6078,17183,17760.9523809524
6079,17184,18431.6
6080,17185,17569.3333333333
6081,17186,18408.0
6082,17187,17136.0
6083,17188,16468.5185185185
6084,17189,17816.6666666667
6085,17190,23573.3333333333
6086,17191,19117.6923076923
6087,17192,19240.6666666667
6088,17193,21560.0
6089,17194,21238.0
6090,17195,18386.0
6091,17196,17728.6666666667
6092,17197,17477.5
6093,17198,18737.619047619
6094,17199,14810.8
6095,17200,24173.6666666667
6096,17201,19552.0833333333
6097,17202,18488.0
6098,17203,18908.6739130435
6099,17204,16583.75
6100,17205,20385.4166666667
6101,17206,17296.6666666667
6102,17207,23253.3333333333
6103,17208,20157.3913043478
6104,17209,19737.619047619
6105,17210,16092.5
6106,17211,16543.2
6107,17212,18439.2307692308
6108,17213,16904.0
6109,17214,20017.3333333333
6111,17216,18256.1904761905
6112,17217,15802.3076923077
6113,17218,18658.5
6114,17219,18136.6553287982
6115,17220,19056.6666666667
6116,17221,17836.0
6117,17222,23731.2
6118,17223,17269.0
6119,17224,17519.0
6120,17225,19878.6666666667
6121,17226,18974.5
6122,17227,19793.3333333333
6123,17228,19488.0
6124,17229,16767.3333333333
6125,17230,20180.0
6127,17232,17983.3333333333
6128,17233,19250.0
6129,17234,18231.0
6130,17235,18070.0
6131,17236,15747.3333333333
6132,17237,18018.7692307692
6133,17238,18478.5
6134,17239,17286.1904761905
6135,17240,16850.6666666667
6136,17241,17112.8571428571
6137,17242,18696.3333333333
6138,17243,17348.0952380952
6139,17244,19008.6666666667
6140,17245,22318.2608695652
6141,17246,18478.0
6142,17247,18080.4761904762
6143,17248,16660.4166666667
6144,17249,16002.1739130435
6145,17250,17728.0952380952
6146,17252,18556.0
6147,17253,17741.5
6148,17254,16590.0
6149,17255,17680.0
6150,17256,17329.0476190476
6151,17257,16742.8
6152,17258,17978.6666666667
6153,17259,18673.3333333333
6154,17260,17780.8695652174
6155,17261,16663.0
6156,17262,20268.5714285714
6157,17263,16476.4516129032
6158,17264,22758.8888888889
6159,17265,17790.6666666667
6160,17266,16062.0
6161,17267,19653.8461538462
6162,17268,18330.0
6163,17269,17186.0
6164,17270,18261.0
6165,17271,15721.5
6166,17272,18616.6666666667
6167,17273,20136.9565217391
6168,17274,22864.0
6169,17275,20098.0
6171,17277,18532.6666666667
6172,17278,18528.0
6173,17279,17112.1739130435
6174,17280,18686.1904761905
6175,17281,18845.8547008547
6176,17282,14946.1904761905
6177,17283,17400.0
6178,17284,18350.8695652174
6179,17285,19241.4285714286
6180,17286,22547.5
6181,17287,17384.7619047619
6182,17288,16668.4
6183,17289,20938.0
6184,17290,18477.2
6185,17291,21952.0
6186,17292,19152.380952381
6187,17293,19643.3333333333
6188,17294,16529.3333333333
6189,17295,18113.9130434783
6190,17296,18974.2857142857
6191,17297,24431.0
6192,17298,17537.1428571429
6193,17299,17300.0
6194,17300,18679.75
6196,17302,17271.4285714286
6197,17303,18114.4
6198,17304,19684.6666666667
6199,17305,17868.5714285714
6200,17306,19860.5
6201,17307,18034.8888888889
6202,17308,20433.8095238095
6203,17309,16869.5833333333
6204,17310,17214.5
6205,17311,19126.5217391304
6206,17312,15332.6666666667
6207,17313,18010.5
6208,17314,18758.5714285714
6209,17315,19973.3333333333
6210,17316,18262.8571428571
6211,17317,15626.0
6212,17318,22516.6666666667
6213,17319,17712.0
6214,17320,18862.6666666667
6215,17321,18120.4347826087
6216,17322,19163.75
6217,17323,19555.0
6218,17324,15744.0
6219,17325,15802.0
6220,17326,18875.3333333333
6221,17327,17958.3333333333
6222,17328,16332.0
6223,17329,19826.0
6224,17330,17358.0
6225,17331,17956.8
6226,17332,17184.0952380952
6227,17333,20689.0
6228,17334,18804.6666666667
6229,17335,17612.6666666667
6230,17336,20483.3333333333
6231,17337,18694.6666666667
6232,17338,18354.7826086957
6233,17339,19791.4444444444
6234,17340,18766.6666666667
6235,17341,19295.5555555556
6236,17342,17814.6666666667
6237,17343,16376.1904761905
6238,17344,17927.1428571429
6239,17345,18650.5
6240,17346,19147.0
6241,17347,16921.3333333333
6242,17348,18315.2
6243,17349,19208.5
6244,17350,18091.5
6245,17351,18419.2
6246,17352,16302.6666666667
6247,17353,20399.0
6248,17354,19133.0
6249,17355,18355.0
6250,17356,17197.3333333333
6251,17357,17090.5
6252,17358,16061.7391304348
6253,17359,18516.0
6254,17360,23454.7826086957
6255,17361,18928.0952380952
6256,17362,17797.1428571429
6257,17363,19907.0
6258,17364,20181.4285714286
6259,17365,17113.0
6260,17366,15982.5
6261,17367,17197.3333333333
6262,17369,21980.0
6263,17371,18139.6153846154
6265,17373,20818.6666666667
6266,17374,15875.4166666667
6267,17375,18535.0
6268,17376,20226.0
6269,17377,18105.7692307692
6270,17378,16097.8260869565
6271,17379,17236.6666666667
6272,17380,22793.3333333333
6273,17381,17177.6666666667
6274,17382,19185.2380952381
6275,17383,17547.3333333333
6276,17384,16240.8333333333
6277,17385,19570.0
6278,17386,17065.6666666667
6279,17387,18678.0
6280,17388,16923.5
6281,17389,18834.7619047619
6282,17390,16388.0
6283,17391,22236.6666666667
6285,17393,18405.0
6286,17394,18380.5
6287,17395,19638.6666666667
6288,17396,20199.1304347826
6289,17397,18117.3913043478
6290,17398,19714.2857142857
6291,17400,18088.6666666667
6292,17401,15880.8333333333
6293,17402,18027.3913043478
6294,17403,18649.5
6295,17404,18550.0
6296,17405,16683.0
6297,17406,18636.6666666667
6298,17407,21665.5555555556
6299,17408,17170.9523809524
6300,17409,20207.7777777778
6301,17410,16071.0
6302,17411,19336.0
6303,17412,18557.6923076923
6304,17413,21490.0
6305,17414,22300.4347826087
6306,17415,18600.0
6308,17417,17181.1666666667
6309,17418,21384.2857142857
6310,17420,22714.6666666667
6311,17421,18774.0
6314,17424,17005.4761904762
6315,17425,18607.3333333333
6316,17426,19873.1904761905
6317,17427,20729.2
6318,17428,17450.0
6319,17429,19752.2222222222
6320,17430,16390.0
6321,17431,18613.3333333333
6322,17432,18506.1904761905
6323,17433,16938.6666666667
6324,17434,18020.0
6325,17435,19230.0
6326,17436,17518.0
6328,17438,17262.0
6329,17439,17246.6666666667
6330,17440,18473.1666666667
6331,17441,19758.6666666667
6332,17442,16086.0
6333,17443,20981.5
6334,17444,19558.5
6335,17445,17634.6666666667
6336,17446,17813.6666666667
6337,17447,18803.8888888889
6338,17448,17326.0
6339,17449,18323.0
6340,17450,19757.3333333333
6341,17451,17808.3333333333
6342,17452,18961.5
6343,17453,19532.0
6344,17454,15839.0476190476
6345,17455,18954.1904761905
6346,17457,17416.0
6347,17458,17099.4444444444
6348,17459,17312.4
6349,17460,18702.6666666667
6350,17461,22336.0
6351,17462,20150.0
6352,17463,21358.0
6353,17464,16074.5833333333
6354,17465,19258.5
6355,17466,20613.8095238095
6356,17467,18518.0
6357,17468,16302.6666666667
6358,17469,17187.1904761905
6359,17470,16959.2
6360,17471,16033.4615384615
6361,17472,20647.619047619
6363,17474,16737.0
6364,17476,17054.5
6365,17477,15412.6923076923
6367,17479,18601.0
6368,17480,19945.3333333333
6369,17481,17892.6666666667
6370,17482,19234.5833333333
6371,17483,20162.0
6372,17484,19280.5555555556
6373,17485,18397.8333333333
6374,17486,19243.5
6375,18001,18382.8571428571
6376,18002,16854.6666666667
6377,18003,18916.0
6378,18004,21219.4444444444
6379,18005,20494.5
6380,18006,22498.5
6382,18008,20859.3939393939
6383,18009,17542.8571428571
6384,18010,17781.5
6385,18011,18651.3043478261
6386,18012,19013.3333333333
6387,18013,19036.5517241379
6388,18014,19215.6746031746
6389,18015,18749.0
6390,18016,20994.0
6391,18017,16165.5555555556
6392,18018,17248.6666666667
6393,18019,18912.4242424242
6394,18020,19728.0
6395,18021,17600.0
6396,18022,19006.0
6397,18023,18689.5
6399,18025,18094.4444444444
6400,18026,17761.3333333333
6401,18027,18779.4444444444
6402,18028,22438.8888888889
6403,18029,16187.5
6404,18030,18853.1428571429
6405,18031,17205.0
6406,18032,19580.4761904762
6407,18033,18961.3043478261
6408,18034,20890.0
6409,18035,20431.7805383023
6410,18036,21120.6666666667
6411,18037,18536.0
6412,18038,17685.5555555556
6413,18039,24982.0
6414,18040,20088.6666666667
6415,18041,16571.0
6416,18042,18911.0
6417,18043,16584.2307692308
6418,18044,18422.2222222222
6419,18045,17122.380952381
6420,18046,18901.9047619048
6421,18047,17614.2857142857
6422,18048,17451.1111111111
6423,18049,20491.3333333333
6424,18050,21897.3333333333
6425,18051,16288.0
6426,18052,17315.0
6427,18053,18116.6666666667
6428,18054,18973.8095238095
6429,18055,18451.5
6430,18056,17274.0
6431,18057,17074.0
6432,18058,17785.0
6433,18059,16424.0
6436,18062,18979.3333333333
6437,18063,19950.0
6438,18064,19134.0
6439,18065,19310.0
6440,18066,19899.3333333333
6441,18067,18020.4
6443,18069,20495.5333333333
6444,18070,20251.5
6446,18072,16442.0833333333
6447,18073,18819.4444444444
6448,18074,19029.2
6449,18075,19998.0
6450,18076,17519.2307692308
6451,18077,17941.2
6453,18079,20724.6666666667
6454,18080,19025.0
6455,18081,19180.0
6456,18082,19913.8888888889
6457,18083,16448.6666666667
6458,18084,17954.5
6459,18085,19224.1379310345
6460,18086,20139.0
6461,18087,18991.3333333333
6462,18088,19739.0
6463,18089,15783.3333333333
6464,18090,19944.0
6465,18091,18329.3333333333
6466,18092,20270.0
6467,18093,17764.5
6468,18094,18752.9032258065
6469,18095,17998.6666666667
6470,18096,18128.4615384615
6471,18097,21748.0952380952
6472,18098,19534.7619047619
6473,18099,18178.2380952381
6474,18100,19270.9523809524
6475,18101,17839.5238095238
6476,18102,17869.5
6477,18103,17340.0
6478,18104,17187.3333333333
6479,18105,18618.6666666667
6480,18106,15828.6666666667
6481,18107,17418.0
6482,18108,18388.4848484848
6483,18109,17570.6666666667
6484,18110,18096.1111111111
6485,18111,19666.5384615385
6486,18112,16737.3333333333
6487,18113,16327.5
6488,18114,16426.5
6489,18115,18472.6666666667
6490,18116,19377.3333333333
6491,18117,18242.0
6492,18118,18807.3333333333
6493,18119,18851.4285714286
6494,18120,18705.7142857143
6495,18121,18452.8571428571
6496,18122,20444.7619047619
6498,18124,18196.8333333333
6499,18125,19961.5
6500,18126,20415.0
6501,18127,17802.4390243902
6502,18128,21178.0952380952
6503,18129,21565.2380952381
6504,18130,16253.6666666667
6506,18132,19039.5555555556
6507,18133,17451.7857142857
6508,18134,19426.0
6509,18135,16748.8333333333
6510,18136,16964.6666666667
6511,18137,18793.0
6512,18138,22488.0952380952
6513,18139,18260.0
6514,18140,18862.2307692308
6515,18141,19103.3333333333
6516,18142,18998.0952380952
6517,18143,18184.0
6518,18144,19835.3333333333
6519,18145,19326.0
6520,18146,18076.6666666667
6521,18147,18970.9444444444
6522,18148,20928.3333333333
6523,18149,19125.2
6524,18150,19977.3333333333
6525,18151,19627.7777777778
6526,18152,17668.3333333333
6527,18153,17078.6666666667
6528,18154,17312.0
6529,18155,18246.6666666667
6530,18156,20060.0
6531,18157,21662.7777777778
6532,18158,20686.1904761905
6533,18159,19661.0
6534,18160,18025.5
6535,18161,15984.4444444444
6536,18162,18610.303030303
6537,18163,18728.0
6538,18164,17717.3333333333
6539,18165,18722.6666666667
6540,18166,20852.6666666667
6541,18167,18394.4444444444
6542,18168,18952.6666666667
6543,18169,19127.6
6544,18170,19317.7777777778
6545,18171,16176.25
6546,18172,17786.1538461538
6547,18173,18819.8333333333
6548,18174,25837.3333333333
6549,18175,16643.4285714286
6550,18176,19303.9130434783
6552,18178,18028.5
6553,18179,22004.0
6554,18180,23699.0476190476
6555,18181,20115.2173913043
6556,18182,22358.6666666667
6557,18183,18324.6428571429
6558,18184,17905.0
6559,18185,19368.3333333333
6560,18186,20514.0
6561,18187,16690.6666666667
6562,18188,18001.7857142857
6563,18189,20334.0
6564,18190,19847.6470588235
6565,18191,16831.3725490196
6566,18192,16898.8888888889
6567,18193,17770.0
6568,18194,18431.3333333333
6569,18195,19530.7692307692
6571,18197,17792.6666666667
6572,18198,20521.6666666667
6573,18199,19316.0869565217
6574,18200,17731.1111111111
6575,18201,20913.0434782609
6578,18204,20584.0
6579,18205,21839.3333333333
6580,18206,21946.1904761905
6581,18207,18779.0
6582,18208,19887.3333333333
6583,18209,20368.0
6584,18210,18865.0
6585,18211,20673.9130434783
6586,18212,20769.6666666667
6587,18213,18906.0
6588,18214,19278.8888888889
6589,18215,18306.0
6590,18216,16932.2222222222
6591,18217,18812.5
6592,18218,20319.0476190476
6593,18219,21333.6
6594,18220,19336.6666666667
6595,18221,19507.0
6597,18223,20167.5
6598,18224,19547.5
6599,18225,15510.6666666667
6600,18226,21266.0
6601,18227,16266.6666666667
6602,18228,18568.8
6603,18229,19319.6666666667
6604,18230,16887.5
6605,18231,19635.0
6606,18232,16969.0476190476
6607,18233,18553.0
6608,18234,17322.6666666667
6609,18235,19795.0
6610,18236,19780.6666666667
6611,18237,22240.3846153846
6612,18238,15752.7777777778
6613,18239,17332.6666666667
6614,18240,17044.0
6615,18241,20423.8461538462
6616,18242,16405.8333333333
6617,18243,18956.5
6619,18245,17490.0
6620,18246,18269.3333333333
6621,18247,20544.0
6622,18248,20358.2142857143
6623,18249,18414.7826086957
6626,18252,17135.0
6627,18253,21403.2
6628,18254,23269.0
6629,18255,24541.3333333333
6630,18256,18361.3333333333
6631,18257,21362.8571428571
6632,18258,21318.6666666667
6633,18259,18416.25
6634,18260,13123.0434782609
6635,18261,17893.3333333333
6636,18262,17732.0
6637,18263,17912.2888888889
6639,18265,17861.1111111111
6640,18266,18315.5555555556
6641,18267,22272.0
6642,18268,18493.3333333333
6643,18269,17655.3333333333
6644,18270,17853.3333333333
6645,18271,22675.0
6646,18272,18269.1666666667
6647,18273,20178.6666666667
6648,18274,27563.3333333333
6649,18275,18918.6666666667
6650,18276,18425.5161290323
6652,18278,16168.0
6653,18279,16946.0
6654,18280,21163.6
6655,18281,20368.0
6656,18282,18857.6923076923
6658,18284,17848.0
6659,18285,19429.2857142857
6660,18286,18644.0
6661,18287,19750.6666666667
6662,18288,19803.8461538462
6663,18289,19225.3333333333
6664,18290,21539.3548387097
6665,19001,17817.0
6666,19002,18410.8695652174
6667,19003,19503.3333333333
6668,19004,18648.4
6669,19005,19471.4814814815
6670,19006,19900.0
6671,19007,19104.8
6672,19008,17817.3333333333
6673,19009,25258.6666666667
6674,19010,18768.0952380952
6675,19011,18430.6666666667
6676,19012,19224.8
6677,19013,20019.2307692308
6678,19014,17559.3333333333
6679,19015,16597.5
6680,19016,17379.0
6682,19018,15920.0724637681
6683,19019,18714.7826086957
6684,19020,19316.0
6686,19022,17413.5
6687,19023,17968.0
6688,19024,18074.7826086957
6689,19025,16723.6
6690,19026,19000.0
6691,19027,15804.5
6692,19028,17505.0
6693,19029,17328.0
6694,19030,18800.0
6695,19031,18220.7333333333
6696,19032,16357.0
6697,19033,17678.0
6698,19034,15068.0
6699,19035,19598.8888888889
6700,19036,16897.8260869565
6701,19037,18436.4
6702,19038,22582.0
6703,19039,18205.5
6704,19040,15783.8461538462
6705,19041,22342.2222222222
6706,19042,19987.5
6707,19043,20932.0
6708,19044,16301.9047619048
6709,19045,17220.5555555556
6710,19046,18674.6666666667
6711,19047,19625.2380952381
6712,19048,18990.0
6713,19049,20496.731884058
6714,19050,18422.0
6715,19051,17577.0
6717,19053,20108.6666666667
6718,19054,16628.6666666667
6719,19055,17918.0
6720,19056,18200.9523809524
6721,19057,19496.25
6722,19058,18711.0
6723,19059,16336.0869565217
6724,19060,17606.8
6725,19061,20010.0
6726,19062,18258.2857142857
6727,19063,22675.0
6730,19066,18784.7826086957
6731,19067,17982.380952381
6732,19068,20328.2608695652
6733,19069,19682.0
6734,19070,19571.5
6735,19071,18494.5
6736,19072,20370.4
6737,19073,17656.0
6739,19075,18178.6666666667
6740,19076,21470.6666666667
6741,19077,18621.3333333333
6742,19078,18560.6666666667
6743,19079,16941.3333333333
6744,19080,18926.6666666667
6745,19081,18727.3333333333
6746,19082,21282.5
6747,19083,16796.0
6748,19084,16740.0
6749,19085,20175.0
6750,19086,17085.4166666667
6751,19087,18375.1666666667
6753,19089,17000.0
6755,19091,17431.3333333333
6757,19093,20360.4761904762
6758,19094,18075.3333333333
6759,19095,14552.6666666667
6760,19096,20795.2
6761,19097,18144.0
6762,19098,19773.0
6763,19099,17905.4166666667
6764,19100,19546.5
6765,19101,19150.0
6766,19102,16812.6666666667
6768,19104,19846.5
6769,19105,18485.2173913043
6770,19106,15036.0
6771,19107,20094.6666666667
6773,19109,17240.1666666667
6774,19110,15544.8484848485
6777,19113,18091.1111111111
6778,19114,20800.4761904762
6779,19115,19673.8888888889
6780,19116,18023.4782608696
6781,19117,20303.3333333333
6782,19118,18145.5833333333
6783,19119,15565.7692307692
6784,19120,16302.6923076923
6785,19121,18690.4761904762
6786,19122,19937.3333333333
6787,19123,19988.5714285714
6788,19124,18063.9130434783
6789,19125,18998.0952380952
6790,19126,19037.3333333333
6791,19127,19344.2857142857
6792,19128,18852.2222222222
6793,19129,17381.3333333333
6794,19130,18777.3333333333
6795,19131,15136.6666666667
6797,19133,16353.3333333333
6798,19134,18710.6666666667
6799,19135,21327.1428571429
6800,19136,17841.875
6802,19138,19186.5238095238
6804,19140,18033.6666666667
6805,19141,19686.6666666667
6806,19142,17780.0
6807,19143,18851.4285714286
6808,19144,16520.0
6809,19145,19862.4
6810,19146,21722.0
6811,19147,19531.3333333333
6812,19148,18327.5
6813,19149,17758.8
6814,19150,19890.0
6815,19151,20182.6666666667
6816,19152,18965.2
6817,19153,18674.6666666667
6818,19154,16389.512195122
6819,19155,17136.5
6820,19156,22280.1666666667
6821,19157,14602.0
6822,19158,19994.5
