,CODGEO,MED13
20995,54344,20063.5
20996,54345,21290.0
20997,54346,21820.5
20998,54348,21984.4444444444
20999,54349,20781.6666666667
21000,54350,19933.9130434783
21001,54351,21326.6666666667
21002,54352,23082.6666666667
21003,54353,20442.25
21004,54354,
21005,54355,
21006,54356,
21007,54357,16249.3333333333
21008,54358,22925.3333333333
21009,54359,18782.2857142857
21010,54360,21450.0
21011,54362,19658.4166666667
21012,54363,20758.6666666667
21013,54364,26312.8
21014,54365,18600.0
21015,54366,21834.6875
21016,54367,23776.25
21017,54368,17670.0
21018,54369,23004.4
21019,54370,19939.1666666667
21020,54371,20902.5
21021,54372,21525.0
21022,54373,20763.3333333333
21023,54374,21092.7906976744
21024,54375,22223.0
21025,54376,23618.5714285714
21026,54377,20274.2424242424
21027,54378,21204.7619047619
21028,54379,
21029,54380,21770.9090909091
21030,54381,
21031,54382,16310.0
21032,54383,20625.1612903226
21033,54385,21447.1428571429
21034,54386,21437.5
21035,54387,21271.4285714286
21036,54388,
21037,54389,
21038,54390,24484.6666666667
21039,54391,18664.5833333333
21040,54392,20124.2857142857
21041,54393,18122.0
21042,54394,24241.3333333333
21043,54395,19775.2380952381
21044,54396,18634.5
21045,54397,19609.3333333333
21046,54398,
21047,54399,19477.0
21048,54400,21713.0
21049,54401,16142.380952381
21050,54402,19923.125
21051,54403,23409.0
21052,54404,21285.2380952381
21053,54405,19286.1111111111
21054,54406,17781.5217391304
21055,54407,20004.0
21056,54408,20180.0
21057,54409,21755.652173913
21058,54410,20131.5
21059,54411,25610.0
21060,54412,
21061,54413,20383.3333333333
21062,54414,21472.0
21063,54415,20994.4285714286
21064,54416,19760.0
21065,54417,21978.3333333333
21066,54418,19069.0
21067,54419,
21068,54420,
21069,54421,18586.8
21070,54422,
21071,54423,17174.7619047619
21072,54424,
21073,54425,16921.6
21074,54426,22152.8571428571
21075,54427,
21076,54428,19510.0
21077,54429,22721.5
21078,54430,18465.0
21079,54431,18693.3333333333
21080,54432,19641.3333333333
21081,54433,25608.75
21082,54434,21388.6666666667
21083,54435,22416.1111111111
21084,54436,24147.7380952381
21085,54437,22048.0952380952
21086,54438,
21087,54439,22623.8888888889
21088,54440,20344.2857142857
21089,54441,20252.6666666667
21090,54442,22020.5555555556
21091,54443,
21092,54444,23518.0
21093,54445,17077.3333333333
21094,54446,
21095,54447,
21096,54449,21579.4444444444
21097,54450,19710.6666666667
21098,54451,21132.6666666667
21099,54452,
21100,54453,21737.7777777778
21101,54455,18451.9230769231
21102,54456,22140.0
21103,54457,
21104,54458,
21105,54459,25902.2222222222
21106,54460,21834.7826086957
21107,54461,
21108,54462,21228.0
21109,54463,21410.9523809524
21110,54464,18004.0
21111,54465,20545.0
21112,54466,21021.6666666667
21113,54467,20121.4285714286
21114,54468,24109.5652173913
21115,54469,24312.380952381
21116,54470,
21117,54471,
21118,54472,18734.0
21119,54473,20006.4285714286
21120,54474,25049.2
21121,54475,20532.0
21122,54476,19846.4285714286
21123,54477,19984.6428571429
21124,54478,20854.4444444444
21125,54479,22008.5
21126,54480,
21127,54481,
21128,54482,20107.3333333333
21129,54483,20508.6666666667
21130,54484,21671.0
21131,54485,24272.0
21132,54486,22668.4
21133,54487,
21134,54488,
21135,54489,17551.0
21136,54490,21797.5
21137,54491,20566.0
21138,54492,20446.6666666667
21139,54493,20475.3333333333
21140,54494,
21141,54495,23189.5238095238
21142,54496,18688.0952380952
21143,54497,
21144,54498,22429.0
21145,54499,22449.2592592593
21146,54500,21205.8333333333
21147,54501,20943.0
21148,54502,19405.7142857143
21149,54504,21862.380952381
21150,54505,22760.2222222222
21151,54506,23196.6666666667
21152,54507,22655.2380952381
21153,54508,22596.7857142857
21154,54509,21493.3333333333
21155,54510,23174.1666666667
21156,54511,19654.6666666667
21157,54512,20655.3333333333
21158,54513,20216.6666666667
21159,54514,23020.6666666667
21160,54515,23922.1739130435
21161,54516,
21162,54517,20852.6666666667
21163,54518,18550.0
21164,54519,19202.2222222222
21165,54520,20792.0
21166,54521,20613.2
21167,54522,19749.6666666667
21168,54523,21568.6666666667
21169,54524,
21170,54525,29181.1111111111
21171,54526,18699.4444444444
21172,54527,23383.3333333333
21173,54528,17326.0
21174,54529,
21175,54530,
21176,54531,
21177,54532,18483.4615384615
21178,54533,19769.3333333333
21179,54534,20040.6666666667
21180,54535,22904.2857142857
21181,54536,19001.3043478261
21182,54537,26296.5
21183,54538,18448.4
21184,54539,19417.8571428571
21185,54540,15337.0
21186,54541,22198.6666666667
21187,54542,20413.8888888889
21188,54543,19744.0
21189,54544,21236.6666666667
21190,54545,19246.9230769231
21191,54546,21262.5
21192,54547,16940.0
21193,54548,18662.6086956522
21194,54549,19864.6666666667
21195,54550,20948.0
21196,54551,
21197,54552,
21198,54553,21811.1111111111
21199,54554,
21200,54555,
21201,54556,19362.4444444444
21202,54557,27863.0434782609
21203,54558,22984.0
21204,54559,24948.5714285714
21205,54560,
21206,54561,
21207,54562,17597.0
21208,54563,19824.7777777778
21209,54564,22816.1111111111
21210,54565,22216.4
21211,54566,20659.5
21212,54567,18646.0
21213,54568,20922.380952381
21214,54569,21058.3870967742
21215,54570,20857.3913043478
21216,54571,25471.3043478261
21217,54572,24025.7142857143
21218,54573,21451.0
21219,54574,27696.5217391304
21220,54575,26070.0
21221,54576,23998.1818181818
21222,54577,19659.3333333333
21223,54578,24469.3333333333
21224,54579,21254.3333333333
21225,54580,19489.3333333333
21226,54581,21190.6666666667
21227,54582,22146.0
21228,54583,24667.3913043478
21229,54584,23455.3333333333
21230,54585,21943.0
21231,54586,21978.0
21232,54587,21979.0476190476
21233,54588,22200.0
21234,54589,23472.6666666667
21235,54590,21376.1538461538
21236,54591,21580.9523809524
21237,54592,20745.2380952381
21238,54593,20440.6666666667
21239,54594,19142.380952381
21240,54595,22534.2857142857
21241,54596,21825.3333333333
21242,54597,19860.4761904762
21243,54598,18118.3333333333
21244,54599,19238.0952380952
21245,54600,17854.6666666667
21246,54601,18549.3333333333
21247,54602,21906.8333333333
21248,55001,19443.3333333333
21249,55002,18959.1
21250,55004,
21251,55005,
21252,55007,20883.8095238095
21253,55008,19233.0
21254,55009,19282.6086956522
21255,55010,19946.0
21256,55011,20646.6666666667
21257,55012,18806.1538461538
21258,55013,20830.75
21259,55014,20651.9047619048
21260,55015,20546.6666666667
21261,55017,18221.9230769231
21262,55018,
21263,55021,
21264,55022,20213.3333333333
21265,55023,19567.1428571429
21266,55024,20106.6666666667
21267,55025,19568.2753623188
21268,55026,18676.6666666667
21269,55027,19822.8571428571
21270,55028,16806.4
21271,55029,18813.6
21272,55030,
21273,55031,22250.0
21274,55032,
21275,55033,
21276,55034,21497.1428571429
21277,55035,21828.0
21278,55036,
21279,55037,20885.2380952381
21280,55038,
21281,55040,19341.7391304348
21282,55041,23533.3333333333
21283,55042,21346.0
21284,55043,19774.6666666667
21285,55044,
21286,55045,22039.3333333333
21287,55046,19094.7826086957
21288,55047,18606.6666666667
21289,55048,
21290,55049,18608.6666666667
21291,55051,17744.347826087
21292,55053,17138.0
21293,55054,
21294,55055,
21295,55057,
21296,55058,21347.4133333333
21297,55059,19396.5
21298,55060,21134.7619047619
21299,55061,17045.2
21300,55062,18658.2608695652
21301,55063,16978.6666666667
21302,55064,17646.1904761905
21303,55065,19511.4285714286
21304,55066,18949.5
21305,55067,20746.0
21306,55068,18819.0
21307,55069,20654.6666666667
21308,55070,19580.6547619048
21309,55071,16171.6666666667
21310,55072,20064.6666666667
21311,55073,21640.0
21312,55075,18025.3658536585
21313,55076,16098.6666666667
21314,55077,21368.5714285714
21315,55078,17142.5
21316,55079,22498.6666666667
21317,55080,
21318,55081,
21319,55082,
21320,55083,20542.5
21321,55084,
21322,55085,21634.0
21323,55087,
21324,55088,20208.5714285714
21325,55089,
21326,55093,21094.4
21327,55094,18734.2307692308
21328,55095,17120.0
21329,55096,19866.0
21330,55097,19945.2380952381
21331,55099,20705.7142857143
21332,55100,18435.5
21333,55101,22667.1428571429
21334,55102,22031.6666666667
21335,55103,
21336,55104,
21337,55105,21639.5238095238
21338,55106,18860.130952381
21339,55107,
21340,55108,21185.0
21341,55109,18253.2258064516
21342,55110,17840.4
21343,55111,20499.0
21344,55113,18704.5
21345,55114,19797.1428571429
21346,55115,
21347,55116,
21348,55117,18302.5
21349,55118,
21350,55119,19516.0
21351,55120,23151.15
21352,55121,20958.6666666667
21353,55122,16274.0
21354,55123,20482.1428571429
21355,55124,19575.3333333333
21356,55125,19629.1304347826
21357,55127,
21358,55128,
21359,55129,
21360,55132,18739.375
21361,55133,
21362,55134,20896.5
21363,55137,
21364,55140,
21365,55141,
21366,55142,18098.8888888889
21367,55143,24697.9365079365
21368,55144,17209.2307692308
21369,55145,16958.0
21370,55146,18014.4285714286
21371,55148,17372.0
21372,55149,16455.2
21373,55150,19268.0
21374,55153,20973.5
21375,55154,19906.0
21376,55155,20468.0
21377,55156,15638.6666666667
21378,55157,
21379,55158,17587.3333333333
21380,55159,19949.0
21381,55160,
21382,55162,
21383,55163,
21384,55164,
21385,55165,19682.0
21386,55166,21195.8620689655
21387,55167,17321.3333333333
21388,55168,
21389,55169,22821.9714285714
21390,55170,15344.6428571429
21391,55171,20554.0
21392,55172,
21393,55173,
21394,55174,
21395,55175,20822.2222222222
21396,55177,
21397,55178,20008.0
21398,55179,21307.4782608696
21399,55180,20807.2413793103
21400,55181,17633.3333333333
21401,55182,18466.0476190476
21402,55183,
21403,55184,18742.0
21404,55185,20226.0
21405,55186,22507.3333333333
21406,55188,
21407,55191,22136.6666666667
21408,55192,
21409,55193,20279.3333333333
21410,55194,
21411,55195,20071.3333333333
21412,55196,18398.0952380952
21413,55197,21273.3333333333
21414,55198,19888.6666666667
21415,55199,
21416,55200,20384.4
21417,55201,
21418,55202,17226.0
21419,55204,19017.1428571429
21420,55206,21401.1111111111
21421,55207,
21422,55208,
21423,55210,
21424,55211,
21425,55212,
21426,55214,20860.5555555556
21427,55215,18870.6666666667
21428,55216,
21429,55217,16163.3333333333
21430,55218,
21431,55219,15933.0
21432,55220,
21433,55221,20564.3333333333
21434,55222,
21435,55224,20081.0
21436,55225,18119.5
21437,55226,21446.6666666667
21438,55228,16952.6666666667
21439,55229,21197.619047619
21440,55232,21101.9047619048
21441,55236,20952.4
21442,55237,19471.3333333333
21443,55241,
21444,55242,20429.1666666667
21445,55243,19692.0
21446,55244,18577.3333333333
21447,55245,18761.0
21448,55246,20192.3333333333
21449,55247,
21450,55248,18520.6
21451,55250,18360.6666666667
21452,55251,19421.0
21453,55252,18311.3043478261
21454,55253,18008.5714285714
21455,55254,17580.9523809524
21456,55255,17949.2
21457,55256,18005.7142857143
21458,55257,
21459,55258,18628.8461538462
21460,55260,
21461,55261,18448.8
21462,55262,18670.0
21463,55263,21538.5
21464,55264,18665.6666666667
21465,55265,21609.5
21466,55266,
21467,55267,20840.0
21468,55268,18967.5
21469,55269,
21470,55270,
21471,55271,20327.0
21472,55272,20946.1111111111
21473,55274,18961.0
21474,55275,
21475,55276,21947.7777777778
21476,55278,19105.2380952381
21477,55279,18568.9166666667
21478,55280,
21479,55281,
21480,55282,
21481,55284,
21482,55285,18479.375
21483,55286,20987.5
21484,55288,18177.2222222222
21485,55289,
21486,55290,
21487,55291,18268.4615384615
21488,55292,17843.0
21489,55293,18247.7777777778
21490,55295,
21491,55296,20504.0
21492,55297,16540.5
21493,55298,19704.7619047619
21494,55299,20098.6666666667
21495,55300,20494.2857142857
21496,55301,21865.0
21497,55302,20605.5555555556
21498,55303,
21499,55304,20715.4166666667
21500,55306,16786.0
21501,55310,15229.3333333333
21502,55311,
21503,55312,22434.2307692308
21504,55313,
21505,55315,17538.1666666667
21506,55316,18833.3333333333
21507,55317,18194.0
21508,55320,
21509,55321,22958.0952380952
21510,55322,
21511,55323,
21512,55324,17854.6666666667
21513,55325,
21514,55326,20728.6956521739
21515,55327,19628.0
21516,55328,17178.3333333333
21517,55329,19334.4
21518,55330,17296.6666666667
21519,55331,
21520,55332,20441.6666666667
21521,55333,
21522,55334,20618.4
21523,55335,18554.347826087
21524,55336,20474.0
21525,55338,18102.0
21526,55339,
21527,55340,19139.3333333333
21528,55341,19700.7692307692
21529,55343,
21530,55344,
21531,55345,19559.3333333333
21532,55346,17772.2275641026
21533,55347,18186.0
21534,55348,16217.0
21535,55349,19170.4
21536,55350,
21537,55351,19041.2
21538,55352,18803.0
21539,55353,
21540,55355,20874.0
21541,55356,19765.2380952381
21542,55357,15502.6666666667
21543,55358,23832.0
21544,55359,18767.3333333333
21545,55360,19176.0
21546,55361,22206.6666666667
21547,55362,19508.7777777778
21548,55363,19141.0
21549,55364,19238.0
21550,55365,17386.0
21551,55366,21856.0
21552,55367,21276.8965517241
21553,55368,18843.3333333333
21554,55369,21399.3333333333
21555,55370,19755.7142857143
21556,55371,
21557,55372,21218.0
21558,55373,
21559,55374,
21560,55375,
21561,55376,
21562,55377,
21563,55378,18737.1428571429
21564,55379,
21565,55380,
21566,55381,18911.3333333333
21567,55382,19398.75
21568,55383,18892.6666666667
21569,55384,20565.8064516129
21570,55385,21965.7142857143
21571,55386,20090.0
21572,55387,20379.3333333333
21573,55388,18393.5714285714
21574,55389,18847.0
21575,55391,19164.347826087
21576,55394,
21577,55395,
21578,55396,20038.6666666667
21579,55397,18210.5555555556
21580,55398,19231.9047619048
21581,55399,15587.3913043478
21582,55400,
21583,55401,21179.6
21584,55403,
21585,55404,19307.619047619
21586,55405,21532.6086956522
21587,55406,21406.0
21588,55407,19578.6666666667
21589,55408,18399.5
21590,55409,
21591,55410,19852.0
21592,55411,
21593,55412,18441.6666666667
21594,55414,19062.9166666667
21595,55415,
21596,55416,17315.2380952381
21597,55419,18625.0
21598,55420,
21599,55421,
21600,55422,
21601,55423,20462.3809523809
21602,55424,
21603,55425,19878.0476190476
21604,55426,21321.5
21605,55427,17236.0
21606,55428,21268.0
21607,55429,
21608,55430,
21609,55431,
21610,55433,18922.7777777778
21611,55434,
21612,55435,18658.5714285714
21613,55436,
21614,55437,19306.0
21615,55438,13160.3333333333
21616,55439,
21617,55442,19793.5625
21618,55443,18305.2380952381
21619,55444,17900.4347826087
21620,55445,21321.75
21621,55446,
21622,55447,19423.3333333333
21623,55448,
21624,55449,17781.3333333333
21625,55450,
21626,55452,
21627,55453,
21628,55454,19934.5833333333
21629,55456,20497.0
21630,55457,20992.2222222222
21631,55458,18472.8571428571
21632,55459,18886.5
21633,55460,20412.8571428571
21634,55461,18751.6666666667
21635,55462,17864.0773809524
21636,55463,17390.8
21637,55464,22275.2380952381
21638,55465,
21639,55466,20566.0
21640,55467,18989.0
21641,55468,
21642,55469,13575.0
21643,55470,19464.6666666667
21644,55471,
21645,55472,21345.3333333333
21646,55473,20905.0
21647,55474,18956.0
21648,55475,
21649,55476,20541.1111111111
21650,55477,18362.6666666667
21651,55479,23481.0256410256
21652,55481,18092.0
21653,55482,19240.5
21654,55484,
21655,55485,
21656,55487,20780.8695652174
21657,55488,22197.2222222222
21658,55489,21539.5238095238
21659,55490,18838.6666666667
21660,55492,18003.0
21661,55493,17679.0
21662,55494,22420.0
21663,55495,21357.7777777778
21664,55496,18209.0
21665,55497,19884.7826086957
21666,55498,19370.6666666667
21667,55500,20158.0
21668,55501,21451.3333333333
21669,55502,17085.0
21670,55503,19556.1904761905
21671,55504,19281.0
21672,55505,19640.4285714286
21673,55506,
21674,55507,18856.6666666667
21675,55508,24592.8571428571
21676,55509,19494.2857142857
21677,55510,20962.9268292683
21678,55511,19010.152173913
21679,55512,16844.7619047619
21680,55514,20635.15
21681,55515,
21682,55516,19651.0
21683,55517,18487.8260869565
21684,55518,19547.0
21685,55519,18950.4583333333
21686,55520,19716.0714285714
21687,55521,17333.8888888889
21688,55522,19439.0476190476
21689,55523,23502.9761904762
21690,55525,
21691,55526,17826.0
21692,55527,18727.2
21693,55528,
21694,55530,17963.8888888889
21695,55531,20760.6060606061
21696,55532,21107.0
21697,55533,17720.0
21698,55534,
21699,55535,
21700,55536,
21701,55537,
21702,55540,
21703,55541,21577.0
21704,55543,21874.7619047619
21705,55544,21500.9523809524
21706,55545,17911.0
21707,55546,23438.0
21708,55547,23794.1935483871
21709,55549,
21710,55551,18479.6376811594
21711,55552,
21712,55553,19547.0
21713,55554,20207.6
21714,55555,
21715,55556,
21716,55557,18278.0
21717,55559,
21718,55560,23471.1111111111
21719,55561,
21720,55562,21673.3333333333
21721,55563,
21722,55565,
21723,55566,19275.0
21724,55567,18214.7058823529
21725,55568,20931.0
21726,55569,19248.0
21727,55570,21783.8888888889
21728,55571,16523.8095238095
21729,55572,
21730,55573,19272.6666666667
21731,55574,
21732,55575,
21733,55577,
21734,55578,18928.6842105263
21735,55579,18867.0833333333
21736,55580,
21737,55581,20086.0
21738,55582,17850.5
21739,55583,19882.0
21740,55584,18943.3333333333
21741,55586,
21742,56001,19207.3333333333
21743,56002,20224.5
21744,56003,26558.2857142857
21745,56004,19843.3333333333
21746,56005,25214.6666666667
21747,56006,18746.0
21748,56007,19224.0
21749,56008,23652.6666666667
21750,56009,19958.2142857143
21751,56010,19681.1538461538
21752,56011,19039.5833333333
21753,56012,20318.0769230769
21754,56013,20767.6
21755,56014,18570.6666666667
21756,56015,20229.4444444444
21757,56016,18275.8333333333
21758,56017,19656.5
21759,56018,20787.8333333333
21760,56019,18584.5
21761,56020,19764.7
21762,56021,20114.0
21763,56022,19172.0
21764,56023,20855.0
21765,56024,19512.0
21766,56025,19103.3333333333
21767,56026,18444.2857142857
21768,56027,17902.2222222222
21769,56028,18294.0
21770,56029,20334.4841269841
21771,56030,20090.0
21772,56031,19713.3333333333
21773,56032,19330.0
21774,56033,18711.6666666667
21775,56034,22370.5555555556
21776,56035,19185.3333333333
21777,56036,21728.8
21778,56037,19426.6666666667
21779,56038,19685.3333333333
21780,56039,17882.9166666667
21781,56040,20136.0714285714
21782,56041,19168.0
21783,56042,20032.6666666667
21784,56043,18398.6666666667
21785,56044,19214.3333333333
21786,56045,18791.3043478261
21787,56046,22115.6666666667
21788,56047,19219.1666666667
21789,56048,16880.6666666667
21790,56049,20031.0
21791,56050,18812.8
21792,56051,18854.6666666667
21793,56052,22806.3333333333
21794,56053,19882.6666666667
21795,56054,20303.6
21796,56055,21345.2380952381
21797,56056,17732.0
21798,56057,18715.2380952381
21799,56058,19695.0
21800,56059,18578.75
21801,56060,18671.8518518519
21802,56061,19523.0
21803,56062,18804.0
21804,56063,21100.4761904762
21805,56064,19634.6666666667
21806,56065,20970.0
21807,56066,19214.0
21808,56067,20449.0
21809,56068,18726.8333333333
21810,56069,18557.1428571429
21811,56070,19107.6923076923
21812,56071,18908.9655172414
21813,56072,18703.3333333333
21814,56073,18463.6904761905
21815,56074,19432.380952381
21816,56075,20090.0
21817,56076,18125.0
21818,56077,20000.6666666667
21819,56078,23259.0
21820,56079,19363.3333333333
21821,56080,18486.0
21822,56081,17941.1111111111
21823,56082,18267.6
21824,56083,19720.4761904762
21825,56084,21659.4444444444
21826,56085,19262.0434782609
21827,56086,18340.0
21828,56087,21535.0
21829,56088,23708.6666666667
21830,56089,18750.0
21831,56090,19952.6666666667
21832,56091,18952.8571428571
21833,56092,19132.380952381
21834,56093,19737.0
21835,56094,21769.3333333333
21836,56096,19715.0
21837,56097,20250.0
21838,56098,18674.5333333333
21839,56099,15174.0
21840,56100,17888.0
21841,56101,20018.9047619048
21842,56102,18734.5833333333
21843,56103,17419.2
21844,56104,18762.4
21845,56105,17007.0
21846,56106,26402.6666666667
21847,56107,27082.5
21848,56108,20026.6666666667
21849,56109,19923.0
21850,56110,17312.6086956522
21851,56111,18946.1538461538
21852,56112,19038.0
21853,56113,19133.0
21854,56114,19445.5
21855,56115,20415.0
21856,56116,21670.9523809524
21857,56117,19008.6666666667
21858,56118,20597.3333333333
21859,56119,20314.7826086957
21860,56120,20188.0
21861,56121,18273.2142857143
21862,56122,18725.3846153846
21863,56123,19293.8095238095
21864,56124,20291.0
21865,56125,20649.3333333333
21866,56126,19270.0
21867,56127,18782.0
21868,56128,19025.7777777778
21869,56129,18153.3333333333
21870,56130,20165.6086956522
21871,56131,18056.9565217391
21872,56132,21205.3846153846
21873,56133,20329.5238095238
21874,56134,17570.7142857143
21875,56135,19061.6
21876,56136,19043.0
21877,56137,20265.0
21878,56138,18740.5555555556
21879,56139,18665.7692307692
21880,56140,19340.0
21881,56141,19754.7619047619
21882,56142,19068.085106383
21883,56143,20647.6
21884,56144,19353.0
21885,56145,18110.0
21886,56146,19853.3333333333
21887,56147,19768.0952380952
21888,56148,20309.0
21889,56149,19580.4347826087
21890,56150,24651.8095238095
21891,56151,20548.0
21892,56152,19912.4
21893,56153,19271.6666666667
21894,56154,18714.0
21895,56155,20676.3333333333
21896,56156,17538.8333333333
21897,56157,19555.4166666667
21898,56158,20713.9393939394
21899,56159,18957.1428571429
21900,56160,17956.1904761905
21901,56161,20071.6111111111
21902,56162,23556.8
21903,56163,19173.5
21904,56164,22305.3333333333
21905,56165,20363.3333333333
21906,56166,19814.7619047619
21907,56167,22786.6666666667
21908,56168,20468.2608695652
21909,56169,20856.2777777778
21910,56170,17876.7857142857
21911,56171,19121.5
21912,56172,18845.8571428571
21913,56173,19423.8095238095
21914,56174,19546.0
21915,56175,20702.2580645161
21916,56176,21066.6666666667
21917,56177,19346.6666666667
21918,56178,20015.0
21919,56179,20695.8333333333
21920,56180,19202.8333333333
21921,56181,19942.6666666667
21922,56182,17570.6666666667
21923,56183,18294.5
21924,56184,19910.0
21925,56185,21170.0
21926,56186,21489.0
21927,56187,18174.8333333333
21928,56188,18301.6666666667
21929,56189,18709.1666666667
21930,56190,19134.5
21931,56191,17370.0
21932,56192,17826.1111111111
21933,56193,20710.0
21934,56194,19756.1111111111
21935,56195,20126.5
21936,56196,19490.0
21937,56197,19353.2
21938,56198,19206.0
21939,56199,17310.0
21940,56200,18776.6666666667
21941,56201,18499.0476190476
21942,56202,18729.5833333333
21943,56203,18016.6666666667
21944,56204,18592.8571428571
21945,56205,23153.8709677419
21946,56206,21411.8236714976
21947,56207,18649.3333333333
21948,56208,15563.4782608696
21949,56209,17965.2580645161
21950,56210,17104.5833333333
21951,56211,18663.3333333333
21952,56212,18722.8125
21953,56213,19804.8412698413
21954,56214,25416.0
21955,56215,21111.7142857143
21956,56216,19040.7619047619
21957,56218,17893.3333333333
21958,56219,19625.3333333333
21959,56220,20559.2592592593
21960,56221,18618.0
21961,56222,19276.6666666667
21962,56223,19967.6
21963,56224,19122.8571428571
21964,56225,19134.0
21965,56226,18832.8571428571
21966,56227,17660.4255319149
21967,56228,19556.0
21968,56229,18563.8095238095
21969,56230,18210.5555555556
21970,56231,21844.4444444444
21971,56232,20592.0
21972,56233,22622.6923076923
21973,56234,21768.0
21974,56236,18328.3333333333
21975,56237,21227.6
21976,56238,16858.9166666667
21977,56239,19501.9047619048
21978,56240,23112.0
21979,56241,20544.4444444444
21980,56242,17584.6666666667
21981,56243,22360.8
21982,56244,19162.8571428571
21983,56245,16371.3214285714
21984,56246,20966.9565217391
21985,56247,19941.25
21986,56248,21624.7619047619
21987,56249,20245.2173913044
21988,56250,19312.9761904762
21989,56251,21789.0476190476
21990,56252,21509.0476190476
21991,56253,18213.9130434783
21992,56254,19437.5
21993,56255,21106.1904761905
21994,56256,17559.0476190476
21995,56257,17634.4
21996,56258,23659.5
21997,56259,19429.1304347826
21998,56260,20477.0
21999,56261,19507.7777777778
22000,56262,22321.6666666667
22001,56263,20637.0967741936
22002,56264,16981.0
22003,57001,21228.3333333333
22004,57002,
22005,57003,20441.0
22006,57004,
22007,57006,21771.935483871
22008,57007,18582.6666666667
22009,57008,19074.7619047619
22010,57009,22243.3333333333
22011,57010,20556.0
22012,57011,19351.5
22013,57012,18930.0
22014,57013,22446.1904761905
22015,57014,20674.0
22016,57015,22077.3333333333
22017,57016,21859.2
22018,57017,22210.5
22019,57018,20508.8461538462
22020,57019,19573.3333333333
22021,57020,19910.6666666667
22022,57021,23924.347826087
22023,57022,22642.0
22024,57024,27343.5
22025,57025,21174.6666666667
22026,57026,24040.9523809524
22027,57027,19301.2857142857
22028,57028,25156.1904761905
22029,57029,21740.9523809524
22030,57030,23008.6666666667
22031,57031,27159.5238095238
22032,57032,19541.0
22033,57033,19853.0769230769
22034,57034,
22035,57035,18206.0
22036,57036,20318.0
22037,57037,22359.3333333333
22038,57038,22531.0
22039,57039,24406.6666666667
22040,57040,21074.6153846154
22041,57041,21152.6666666667
22042,57042,18434.5833333333
22043,57043,23930.5555555556
22044,57044,18198.0
22045,57045,18723.3333333333
22046,57046,20308.0
22047,57047,21227.2
22048,57048,
22049,57049,21458.0
22050,57050,19830.0
22051,57051,18536.0
22052,57052,22356.0869565217
22053,57053,21080.0
22054,57054,22393.3333333333
22055,57055,23602.5
22056,57056,21276.5384615385
22057,57057,21293.3333333333
22058,57058,14028.62
22059,57059,
22060,57060,19745.6642512077
22061,57061,20260.6666666667
22062,57062,26734.0
22063,57063,19406.0
22064,57064,21613.3333333333
22065,57065,18483.4782608696
22066,57066,19693.0
22067,57067,26170.3571428571
22068,57069,22530.4761904762
22069,57070,21248.5714285714
22070,57071,20697.0
22071,57072,21822.4
22072,57073,21600.0
22073,57074,21198.0
22074,57075,23381.9047619048
22075,57076,24830.0
22076,57077,
22077,57079,19674.4
22078,57080,
22079,57081,20781.3333333333
22080,57082,20926.6666666667
22081,57083,20936.6666666667
22082,57084,21287.0
22083,57085,20830.9642857143
22084,57086,17968.8461538462
22085,57087,21360.5
22086,57088,19146.0
22087,57089,17518.5714285714
22088,57090,21068.6666666667
22089,57091,21936.1904761905
22090,57092,22694.6666666667
22091,57093,24547.0
22092,57095,22337.3333333333
22093,57096,20860.4761904762
22094,57097,19117.0
22095,57098,18423.9285714286
22096,57099,16718.0
22097,57100,22167.1428571429
22098,57101,21639.0
22099,57102,24939.5238095238
22100,57103,18373.2
22101,57104,28277.5
22102,57105,21049.2307692308
22103,57106,18121.4285714286
22104,57107,19268.0
22105,57108,19458.0
22106,57109,26889.5652173913
22107,57110,20123.3333333333
22108,57111,22708.0
22109,57112,
22110,57113,21737.2222222222
22111,57114,20749.8507462687
22112,57115,21093.8461538462
22113,57116,22050.4761904762
22114,57117,22897.3333333333
22115,57118,22547.7
22116,57119,21458.3333333333
22117,57120,18137.7777777778
22118,57121,21070.0
22119,57122,20200.5555555556
22120,57123,19179.0
22121,57124,24078.5714285714
22122,57125,22724.0
22123,57126,20928.0
22124,57127,17361.5
22125,57128,22512.7777777778
22126,57129,26600.6666666667
22127,57130,
22128,57131,22693.9130434783
22129,57132,18731.3333333333
22130,57133,19346.0
22131,57134,24048.0
22132,57136,22531.7391304348
22133,57137,22130.4761904762
22134,57138,
22135,57139,23826.0
22136,57140,25269.3333333333
22137,57141,
22138,57142,27709.3333333333
22139,57143,19206.0714285714
22140,57144,18445.5
22141,57145,24491.4927536232
22142,57146,25057.0833333333
22143,57147,27538.2608695652
22144,57148,24400.0
22145,57149,21198.5384615385
22146,57150,21868.5714285714
22147,57151,19253.5
22148,57152,24018.3333333333
22149,57153,23660.3846153846
22150,57154,20596.6666666667
22151,57155,22228.0
22152,57156,23438.0
22153,57158,19496.0
22154,57159,18708.2608695652
22155,57160,18078.5
22156,57161,21138.3333333333
22157,57162,26362.8571428571
22158,57163,20542.972972973
22159,57165,22820.9523809524
22160,57166,17381.7391304348
22161,57167,22017.8260869565
22162,57168,20294.7333333333
22163,57169,21726.1904761905
22164,57171,20631.4285714286
22165,57172,21993.3333333333
22166,57173,
22167,57174,
22168,57175,20462.6666666667
22169,57176,21830.0
22170,57177,18476.0
22171,57178,19654.5833333333
22172,57179,22779.6111111111
22173,57180,19108.0
22174,57181,
22175,57182,
