,CODGEO,MED
4797,14287,20653.33333333333
4798,14288,25990.0
4799,14289,19221.53846153846
4800,14290,22800.666666666668
4801,14291,21340.555555555555
4802,14292,17835.217391304348
4803,14293,21651.763440860213
4804,14294,22556.07843137255
4805,14296,15040.0
4806,14297,22051.666666666668
4807,14298,21282.5
4808,14299,21322.0
4810,14301,19202.608695652176
4811,14302,21254.833333333336
4812,14303,20674.78260869565
4813,14304,23432.666666666668
4814,14305,27074.0
4815,14306,24330.666666666668
4816,14307,19326.11111111111
4817,14308,20157.777777777777
4818,14309,19188.46153846154
4819,14310,20376.52173913044
4820,14311,21774.615384615383
4821,14312,19268.09523809524
4823,14316,23429.2
4824,14317,20673.5
4825,14318,22825.714285714286
4826,14319,22631.6
4827,14320,21554.761904761905
4828,14322,24329.33333333333
4829,14324,20673.333333333336
4830,14325,23057.0
4831,14326,22082.083333333336
4832,14327,17099.52380952381
4833,14328,21793.33333333333
4835,14330,17787.5
4836,14331,19702.14285714286
4837,14332,21188.8
4838,14333,17917.5
4839,14334,18208.571428571428
4840,14335,21940.5
4841,14336,19488.166666666664
4842,14337,20551.42857142857
4843,14338,20948.0
4844,14339,22442.85714285714
4845,14341,19767.61904761905
4846,14342,17465.217391304348
4848,14344,24049.666666666668
4849,14345,19007.33333333333
4850,14346,21538.571428571428
4851,14347,19530.0
4853,14349,21596.11111111111
4855,14352,16885.0
4856,14353,20250.384615384613
4857,14354,22616.0
4858,14355,21963.33333333333
4859,14356,24399.2
4860,14357,17438.69658119658
4862,14359,19723.33333333333
4863,14360,18821.25
4864,14361,17095.652173913044
4865,14362,21051.666666666668
4866,14364,20012.666666666668
4867,14365,22075.33333333333
4868,14366,16741.25
4869,14367,16035.555555555557
4870,14368,18874.666666666668
4871,14369,19407.33333333333
4872,14370,18103.478260869568
4873,14371,16295.5
4874,14372,19528.666666666668
4875,14373,22576.666666666668
4876,14374,20455.714285714286
4877,14375,18744.8
4878,14376,17886.666666666664
4879,14377,20040.666666666664
4880,14378,17658.4
4881,14379,21246.95652173913
4882,14380,23975.6
4885,14383,23023.888888888887
4886,14384,22707.33333333333
4887,14385,22359.52380952381
4888,14386,20485.0
4889,14387,19868.571428571428
4890,14388,19471.42857142857
4891,14389,20913.0
4892,14390,20356.206896551725
4893,14391,23143.809523809523
4894,14393,22431.578947368424
4895,14394,19043.888888888887
4897,14396,23482.083333333336
4898,14397,19256.0
4899,14398,21769.52380952381
4900,14399,22056.95652173913
4901,14400,24542.666666666668
4902,14401,20426.19047619048
4903,14402,16852.0
4904,14403,20058.95238095238
4905,14404,22154.0
4906,14405,20078.666666666668
4907,14406,22751.666666666664
4908,14407,29945.714285714286
4909,14408,21041.666666666668
4910,14409,21329.52380952381
4911,14410,20637.916666666668
4912,14411,20077.33333333333
4914,14413,17853.666666666668
4915,14414,19389.916666666664
4917,14416,19172.17391304348
4918,14417,19521.11111111111
4919,14418,20165.555555555555
4920,14419,20105.33333333333
4921,14420,19333.33333333333
4922,14421,22346.666666666668
4923,14422,18628.85714285714
4924,14423,23283.2
4925,14424,19475.23809523809
4926,14425,21270.0
4927,14426,24293.33333333333
4928,14427,18137.30769230769
4929,14429,17361.0
4930,14430,20577.33333333333
4931,14431,17745.238095238095
4932,14432,23006.666666666664
4933,14433,19393.375
4934,14435,21031.42857142857
4935,14436,22306.666666666668
4936,14437,19364.5
4937,14438,21727.61904761905
4939,14440,15139.72380952381
4940,14441,16594.761904761905
4941,14442,16460.0
4942,14443,16009.5
4943,14444,20578.666666666668
4947,14449,21764.5
4948,14450,18782.777777777777
4949,14452,18610.47619047619
4950,14453,20480.0
4951,14454,23017.6
4952,14455,20483.33333333333
4953,14456,19599.5
4954,14457,18725.0
4955,14458,22182.666666666668
4957,14460,18519.25925925926
4958,14461,21869.0
4959,14462,18191.2
4960,14465,22457.777777777777
4961,14466,23496.190476190477
4962,14467,19952.85714285714
4963,14468,18977.0
4965,14471,17960.95238095238
4966,14473,21760.0
4967,14474,19419.0
4968,14475,20363.0
4969,14476,20954.0
4970,14477,18902.17391304348
4971,14478,16739.333333333332
4972,14480,19182.833333333336
4973,14481,19032.30769230769
4974,14482,22058.333333333336
4975,14483,21964.4
4976,14484,22277.61904761905
4977,14486,20141.739130434784
4978,14487,22013.33333333333
4979,14488,21211.5
4980,14489,19718.0
4981,14491,22718.571428571428
4982,14492,20071.666666666668
4983,14493,20883.57142857143
4984,14494,20377.0
4985,14495,31636.4
4987,14497,20160.0
4988,14498,20191.48148148148
4989,14499,23838.571428571428
4990,14500,22460.555555555555
4991,14501,17218.75
4993,14503,19190.0
4994,14504,19684.761904761905
4995,14505,21960.0
4996,14506,18498.5
4997,14508,18493.33333333333
4998,14509,30132.0
5002,14513,17624.0
5003,14514,18415.0
5004,14515,19618.0
5005,14516,17937.14285714286
5008,14519,23476.666666666664
5009,14520,20627.33333333333
5010,14521,17850.416666666668
5011,14522,20797.6
5012,14523,19601.739130434784
5013,14524,21190.0
5014,14525,26308.0
5015,14527,19361.33333333333
5016,14528,20070.357142857145
5017,14529,21170.5
5018,14530,22699.0
5020,14532,20630.0
5022,14534,21428.333333333336
5023,14535,22586.0
5024,14536,20510.0
5025,14538,21076.19047619048
5027,14540,27496.0
5028,14541,20222.666666666668
5029,14542,28525.33333333333
5030,14543,24540.0
5031,14544,19520.666666666668
5032,14545,20388.86666666667
5033,14546,20506.42857142857
5034,14547,17135.6
5035,14548,21714.33333333333
5036,14549,17045.947802197803
5038,14551,20416.8
5039,14552,20752.0
5040,14553,21881.90476190476
5041,14554,21640.13333333333
5042,14555,21921.2
5043,14556,20138.571428571428
5044,14557,21387.0
5045,14558,23667.41935483871
5046,14559,19027.222222222223
5047,14562,21516.95652173913
5048,14563,20048.46153846154
5049,14564,16971.90476190476
5050,14565,22893.478260869568
5051,14566,25076.78571428572
5052,14568,25425.833333333336
5053,14569,24061.0
5054,14570,19405.416666666668
5055,14571,20692.0
5056,14572,19669.04761904762
5057,14573,18873.809523809523
5058,14574,20993.33333333333
5059,14575,20980.555555555555
5060,14576,16606.956521739132
5061,14577,23037.857142857145
5062,14578,20763.92857142857
5063,14579,21029.0
5065,14581,20122.69230769231
5066,14582,19618.09523809524
5067,14583,21417.33333333333
5068,14584,19545.714285714286
5069,14585,19524.34782608696
5070,14586,20449.33333333333
5071,14587,18990.869565217392
5072,14588,20530.0
5073,14589,19483.04347826087
5074,14590,19926.666666666668
5075,14591,19012.38095238095
5076,14592,22494.666666666668
5077,14593,21542.0
5078,14595,21334.0
5079,14596,20072.404761904763
5080,14597,18218.75
5081,14598,21819.0
5082,14599,19318.33333333333
5083,14600,17639.444444444445
5084,14601,21940.0
5085,14602,17541.944444444445
5086,14603,22227.0
5087,14604,21521.0
5088,14605,22772.0
5089,14606,19865.555555555555
5090,14607,19430.0
5091,14608,19070.76923076923
5092,14609,24985.833333333336
5093,14610,22788.888888888887
5094,14611,19326.666666666668
5095,14613,15050.666666666666
5096,14614,18447.719298245614
5097,14615,19920.0
5098,14616,17847.0
5099,14618,18773.04347826087
5100,14619,17604.666666666668
5101,14620,25288.666666666668
5102,14621,18170.666666666668
5103,14622,20162.666666666668
5104,14623,21715.23809523809
5105,14625,20041.33333333333
5106,14626,19972.777777777777
5107,14627,20530.833333333336
5108,14628,19941.6
5109,14629,17287.0
5110,14630,23662.222222222223
5111,14632,18120.666666666668
5112,14633,20744.4
5113,14634,19962.777777777777
5114,14635,19584.0
5115,14636,19275.555555555555
5116,14637,24086.190476190477
5118,14639,20360.666666666668
5119,14640,22601.33333333333
5120,14643,19681.42857142857
5121,14644,20066.153846153844
5122,14645,20441.2
5123,14646,20812.333333333336
5124,14647,19390.666666666668
5125,14648,19930.0
5126,14649,21651.5
5127,14650,20553.05059523809
5128,14651,22123.33333333333
5130,14653,18161.0
5131,14654,17031.0
5132,14655,18618.0
5133,14656,19353.33333333333
5134,14657,21902.0
5135,14658,16858.0
5136,14659,20599.64285714286
5138,14661,22268.333333333336
5139,14662,16166.54347826087
5140,14663,21870.434782608696
5141,14664,18177.61904761905
5142,14665,23455.61111111111
5143,14666,21295.33333333333
5144,14667,20638.571428571428
5145,14668,19291.90476190476
5146,14669,18708.09523809524
5147,14670,23453.333333333336
5148,14671,17733.46153846154
5149,14672,19531.42857142857
5150,14674,19102.083333333336
5151,14675,21916.52173913044
5152,14676,22038.0
5153,14677,20818.75
5154,14678,19074.0
5155,14679,21111.42857142857
5156,14680,20332.0
5157,14681,18513.0
5158,14682,23984.0
5159,14684,19358.571428571428
5160,14685,24294.666666666668
5161,14686,16953.2
5162,14687,20725.5
5163,14688,19014.666666666668
5164,14689,18161.33333333333
5165,14690,20618.92857142857
5166,14691,20904.5
5167,14692,19900.0
5168,14693,18225.0
5169,14694,20893.478260869568
5170,14695,18924.0
5171,14696,19138.571428571428
5172,14697,19757.33333333333
5173,14698,21136.19047619048
5174,14699,18504.666666666668
5175,14700,21454.285714285717
5176,14701,25890.0
5177,14702,21304.4
5178,14703,19384.761904761905
5179,14704,17680.0
5180,14705,19597.761904761905
5181,14706,22855.2
5182,14707,22487.0
5183,14708,20561.90476190476
5184,14709,20855.714285714286
5185,14710,17224.0
5186,14711,17252.38095238095
5187,14712,21278.69565217392
5188,14713,21069.26829268293
5189,14714,19403.809523809523
5190,14715,18922.38095238095
5191,14716,20904.0
5192,14717,18253.33333333333
5193,14718,14698.846153846152
5194,14719,20556.666666666664
5195,14720,19492.38095238095
5196,14721,22053.33333333333
5197,14722,19537.5
5198,14723,20167.6
5199,14724,22934.5
5200,14726,18112.5
5201,14727,19828.0
5202,14728,25152.59259259259
5203,14729,16690.76923076923
5204,14730,22646.666666666668
5205,14731,24318.09523809524
5206,14732,21917.333333333336
5207,14733,21846.0
5208,14734,22761.33333333333
5209,14735,19630.0
5210,14737,21141.2
5211,14738,23313.33333333333
5212,14739,21774.0
5213,14740,18034.615384615383
5214,14741,19483.888888888887
5216,14743,14651.0
5217,14744,21951.42857142857
5218,14745,19435.33333333333
5219,14746,19046.0
5220,14747,22353.33333333333
5222,14749,21075.714285714286
5223,14750,20963.125
5224,14751,20082.38095238095
5225,14752,19201.33333333333
5226,14753,19892.666666666668
5227,14754,19943.23809523809
5228,14755,19549.0
5229,14756,19589.33333333333
5230,14757,20698.0
5231,14758,29430.357142857145
5232,14759,22075.33333333333
5233,14760,20573.07692307692
5234,14761,20262.777777777777
5235,14762,18458.0
5236,14763,16503.0
5237,14764,17476.666666666668
5238,15001,17727.0
5239,15002,17908.095238095237
5240,15003,18548.4
5241,15004,18862.85714285714
5242,15005,19477.14285714285
5243,15006,17216.5
5244,15007,17191.2
5245,15008,19158.0
5246,15009,16406.666666666664
5247,15010,18142.608695652176
5248,15011,17536.53846153846
5249,15012,20905.33333333333
5250,15013,15973.809523809525
5251,15014,19446.19047619048
5252,15015,16168.0
5253,15016,19403.2
5254,15017,16713.809523809523
5255,15018,16604.576923076922
5256,15019,16680.76923076923
5258,15021,18051.93548387097
5259,15022,17626.166666666664
5261,15025,18892.0
5262,15026,15847.0
5263,15027,17958.666666666668
5264,15028,19573.33333333333
5265,15029,17387.0
5266,15030,18356.944444444445
5267,15031,20510.33333333333
5269,15033,16247.5
5270,15034,15773.809523809525
5271,15035,17371.90476190476
5272,15036,18358.571428571428
5273,15037,17506.521739130436
5274,15038,17930.95238095238
5275,15040,17428.666666666668
5276,15041,20840.666666666668
5277,15042,16714.666666666668
5279,15044,17004.347826086956
5280,15045,18400.666666666668
5281,15046,16874.285714285714
5284,15049,15485.333333333334
5285,15050,17326.5
5286,15051,16122.0
5287,15052,18303.33333333333
5288,15053,18802.608695652176
5289,15054,18237.272727272728
5290,15055,19858.666666666668
5291,15056,20886.54761904762
5292,15057,16277.142857142857
5293,15058,16118.412698412698
5294,15059,17920.0
5296,15061,17245.238095238095
5297,15063,17402.85714285714
5300,15066,16553.0
5302,15068,15888.333333333332
5303,15069,16232.0
5304,15070,16536.666666666668
5306,15072,18016.0
5307,15073,18715.714285714286
5308,15074,22572.85714285714
5310,15076,17508.5
5312,15078,15759.52380952381
5313,15079,18852.0
5314,15080,16885.666666666668
5316,15082,16156.0
5317,15083,19799.33333333333
5318,15084,18056.666666666664
5319,15085,18130.666666666668
5321,15087,18333.888888888887
5322,15088,21049.5
5323,15089,16701.304347826088
5324,15090,19529.23076923077
5326,15092,19193.75
5328,15094,19299.47619047619
5329,15095,18698.571428571428
5330,15096,17780.0
5331,15097,15778.8
5333,15099,16466.666666666668
5334,15100,18791.42857142857
5335,15101,20027.33333333333
5336,15102,18480.666666666668
5337,15103,16744.243589743586
5338,15104,16643.333333333332
5340,15106,15660.666666666666
5341,15107,14674.782608695654
5342,15108,18934.0
5343,15110,17645.5
5344,15111,19834.0
5346,15113,16325.0
5347,15114,18457.61904761905
5348,15116,15659.411764705885
5349,15117,18066.666666666668
5350,15118,18819.44347826087
5351,15119,19036.916666666664
5352,15120,18874.78260869565
5354,15122,18409.5
5355,15123,18566.666666666668
5356,15124,17645.333333333332
5357,15125,18159.5
5359,15127,17811.739130434784
5360,15128,15860.0
5361,15129,16277.333333333334
5362,15130,14680.0
5363,15131,16370.95238095238
5365,15133,19018.888888888887
5366,15134,19016.666666666668
5367,15135,18543.33333333333
5368,15136,15569.333333333334
5369,15137,18748.4
5370,15138,19373.0
5372,15140,22114.615384615383
5373,15141,19559.33333333333
5374,15142,18684.666666666668
5375,15143,20311.42857142857
5376,15144,17711.6
5377,15145,17406.4
5378,15146,16506.666666666664
5379,15147,16498.0
5380,15148,16922.53306878307
5381,15149,17463.904761904763
5382,15150,19167.208333333336
5383,15151,14681.333333333334
5384,15152,18661.42857142857
5385,15153,18126.52173913044
5386,15154,19566.19047619048
5388,15156,20299.5
5389,15157,18513.52380952381
5390,15158,14481.785714285716
5391,15159,17880.94871794872
5392,15160,20924.666666666668
5393,15161,17838.571428571428
5394,15162,18842.0
5395,15163,20823.0
5396,15164,19558.26086956522
5397,15165,15479.583333333334
5398,15166,17052.0
5399,15167,16252.666666666666
5400,15168,19032.0
5401,15169,19474.0
5402,15170,18214.5
5403,15171,16793.5
5404,15172,16845.238095238095
5405,15173,13584.285714285714
5406,15174,17213.916666666664
5407,15175,18486.666666666664
5408,15176,16951.90476190476
5409,15178,16008.0
5410,15179,18446.666666666664
5412,15181,18663.33333333333
5413,15182,18472.0
5414,15183,17768.75
5415,15184,19954.666666666668
5416,15185,19049.916666666664
5417,15186,18148.666666666668
5418,15187,19261.33333333333
5419,15188,20387.777777777777
5420,15189,17230.5
5421,15190,17529.333333333332
5422,15191,17625.0
5423,15192,17255.555555555555
5424,15194,18518.8
5425,15195,17406.25
5426,15196,19728.33333333333
5428,15198,16872.0
5430,15200,17429.0
5431,15201,16495.333333333332
5432,15202,17881.333333333332
5433,15203,17122.857142857145
5434,15204,20335.5
5435,15205,18392.33333333333
5436,15206,16188.666666666666
5437,15207,15095.0
5438,15208,17098.333333333332
5440,15211,14642.0
5441,15212,19826.666666666668
5442,15213,15226.111111111111
5443,15214,15359.333333333334
5444,15215,21483.33333333333
5445,15216,19193.0
5446,15217,16884.285714285714
5448,15219,20725.0
5449,15220,19399.6
5450,15221,20818.0
5451,15222,16391.714285714286
5452,15223,16954.23076923077
5453,15224,17564.1724137931
5454,15225,18447.61904761905
5455,15226,18594.0
5456,15227,19514.5
5457,15228,16642.0
5459,15230,18203.5
5460,15231,18553.33333333333
5461,15232,17869.0
5462,15233,21708.888888888887
5463,15234,19830.666666666668
5464,15235,18112.0
5465,15236,18708.0
5466,15237,21363.833333333336
5467,15238,17930.0
5468,15240,14386.521739130436
5470,15242,19014.444444444445
5471,15243,16789.333333333332
5472,15244,17666.08695652174
5473,15245,19439.52380952381
5474,15246,17552.666666666668
5476,15248,19208.4
5478,15250,18101.36111111111
5479,15251,15782.0
5480,15252,20813.33333333333
5482,15254,17152.0
5483,15255,20423.33333333333
5485,15257,17226.333333333332
5486,15258,19214.0
5487,15259,17360.0
5488,15260,18206.666666666664
5489,15261,19789.666666666668
5490,15262,21444.5
5491,15263,15411.75
5492,15264,16250.95238095238
5493,15265,18501.0
5494,15266,20175.555555555555
5495,15267,21713.33333333333
5496,15268,19936.0
5497,15269,15838.666666666666
5498,16001,17024.0
5499,16002,17500.0
5500,16003,19106.0
5501,16004,17717.666666666664
5502,16005,17728.666666666668
5503,16007,17746.0
5504,16008,18432.85714285714
5505,16009,17015.0
5506,16010,19085.33333333333
5507,16011,20569.0
5508,16012,21020.666666666668
5509,16013,20585.16129032258
5510,16014,18517.61904761905
5511,16015,17954.0
5512,16016,19416.5
5513,16017,19347.33333333333
5514,16018,22624.0
5515,16019,20080.0
5516,16020,16644.10144927536
5517,16021,18417.95918367347
5518,16023,18488.26086956522
5519,16024,20421.90476190476
5520,16025,17163.5
5521,16026,22140.0
5522,16027,19400.0
5523,16028,17706.666666666668
5524,16029,17598.0
5525,16030,20964.5
5526,16031,20722.5
5527,16032,19274.5
5528,16033,18841.33333333333
5529,16034,16223.0
5530,16035,16334.8
5531,16036,18890.5
5532,16037,15974.0
5533,16038,16096.333333333334
5534,16039,19246.0
5535,16040,19399.565217391304
5536,16041,17143.636363636364
5537,16042,18062.4
5538,16043,19968.92857142857
5539,16044,18216.666666666664
5540,16045,20625.5
5541,16046,18790.33333333333
5542,16047,18065.23809523809
5543,16048,15962.0
5544,16049,17632.0
5545,16050,19738.571428571428
5546,16051,22383.0
5547,16052,18502.441471571907
5548,16053,19688.666666666668
5549,16054,16470.0
5550,16055,19641.666666666664
5551,16056,22610.0
5552,16057,19635.33333333333
5553,16058,22645.23809523809
5554,16059,15643.75
5555,16060,19531.92307692308
5556,16061,20788.666666666668
5557,16062,19039.52380952381
5558,16063,18297.5
5559,16064,18277.5
5560,16065,14926.07142857143
5561,16066,17266.25
5562,16067,19561.90476190476
5563,16068,16742.38095238095
5564,16069,17707.428571428572
5565,16070,18602.85714285714
5566,16071,18333.333333333336
5567,16072,19287.14285714285
5568,16073,16948.666666666668
5569,16074,19852.0
5570,16075,20550.0
5571,16076,18392.0
5572,16077,22199.52380952381
5573,16078,22121.33333333333
5574,16079,19186.52173913044
5575,16081,17994.666666666668
5576,16082,19351.33333333333
5577,16083,16840.869565217392
5578,16084,18971.2
5579,16085,17996.0
5580,16086,18547.33333333333
5581,16087,15908.888888888889
5582,16088,20828.75
5583,16089,20921.5
5584,16090,19238.0
5585,16091,17653.333333333332
5586,16092,17273.5
5587,16093,19856.857142857145
5588,16094,16917.333333333336
5589,16095,19825.0
5590,16096,16337.142857142857
5591,16097,21382.0
5592,16098,21557.666666666664
5593,16099,18853.809523809523
5594,16100,19063.478260869568
5595,16101,21069.444444444445
5596,16102,19102.0
5597,16103,14576.774193548386
5598,16104,19280.0
5599,16105,18213.6
5600,16106,19190.0
5601,16107,18915.833333333336
5602,16108,18411.90476190476
5603,16109,19100.47619047619
5604,16110,18416.0
5605,16111,16795.238095238095
5607,16113,19003.42307692308
5608,16114,17560.0
5609,16115,16648.095238095237
5610,16116,20030.625
5611,16117,18366.0
5612,16118,16274.0
5613,16119,19774.4
5614,16120,22342.666666666668
5615,16121,19848.888888888887
5616,16122,15094.5
5617,16123,20975.33333333333
5618,16124,16246.666666666666
5619,16125,19196.0
5620,16127,19764.5
5621,16128,15783.714285714286
5622,16129,20441.90476190476
5623,16130,18569.33333333333
5624,16131,18076.0
5625,16132,18526.153846153844
5626,16133,21286.78571428572
5627,16134,18354.761904761905
5628,16135,19158.0
5629,16136,19372.38095238095
5630,16137,19185.0
5631,16138,21731.5
5632,16139,22941.33333333333
5633,16140,18500.0
5634,16141,20485.714285714286
5635,16142,19853.33333333333
5636,16143,20654.761904761905
5637,16144,17778.0
5638,16145,22482.777777777777
5639,16146,22439.52380952381
5640,16147,19434.666666666668
5641,16148,20152.14285714286
5642,16149,17150.47619047619
5643,16150,22034.64285714286
5644,16151,21758.09523809524
5645,16152,22107.5
5646,16153,20014.4
5647,16154,19540.5
5648,16155,19228.0
5649,16156,17854.25
5650,16157,15950.0
5651,16158,17235.333333333332
5652,16160,20170.0
5653,16161,15777.333333333332
5654,16162,19458.57142857143
5655,16163,21310.0
5656,16164,16846.08695652174
5657,16165,19196.0
5658,16166,20346.666666666668
5659,16167,19642.0
5660,16168,20677.61904761905
5661,16169,22016.0
5662,16170,18234.0
5663,16171,20680.0
5664,16172,19517.6
5665,16173,17415.065217391304
5666,16174,20018.0
5667,16175,18783.888888888887
5668,16176,18662.85714285714
5669,16177,21355.45238095238
5670,16178,19379.13043478261
5671,16179,18242.333333333336
5672,16180,18778.69565217392
5673,16181,16887.619047619046
5674,16182,15053.333333333334
5675,16183,17761.333333333332
5677,16185,17908.5
5678,16186,20366.666666666668
5679,16187,21918.5
5680,16188,17049.0
5681,16189,16579.5
5682,16190,18786.470588235294
5683,16191,20028.571428571428
5684,16192,17633.0
5685,16193,20701.33333333333
5686,16194,17914.0
5687,16195,16740.0
5688,16196,18589.33333333333
5689,16197,17373.428571428572
5690,16198,19011.33333333333
5691,16199,22312.222222222223
5692,16200,19568.71794871795
5693,16201,19421.33333333333
5694,16202,21071.07142857143
5695,16203,17119.142857142855
5696,16204,20762.222222222223
5697,16205,17334.285714285714
5698,16206,17016.0
5699,16207,17850.869565217392
5700,16208,21348.0
5701,16209,19278.333333333336
5702,16210,20588.666666666668
5703,16211,19060.0
5704,16212,18788.0
5705,16213,18191.33333333333
5707,16215,17370.666666666668
5708,16216,20653.809523809523
5709,16217,21866.666666666668
5710,16218,19845.5
5711,16220,21508.0
5712,16221,18542.85714285714
5713,16222,17618.333333333332
5714,16223,18597.5
5715,16224,19937.14285714285
5716,16225,17630.11111111111
5717,16226,20132.666666666668
5718,16227,15474.0
5719,16228,17862.0
5720,16229,15639.2
5721,16230,17025.0
5722,16231,18029.14285714286
5723,16232,22057.33333333333
5724,16233,20294.0
5725,16234,20565.714285714286
5726,16236,20979.565217391308
5727,16237,20924.666666666668
5728,16238,18236.07142857143
5729,16239,16211.333333333334
5731,16241,22103.913043478264
5732,16242,17799.333333333332
5733,16243,21685.0
5734,16244,19131.515151515152
5735,16245,17224.347826086956
5736,16246,16814.285714285714
5737,16247,19405.714285714286
5738,16248,18202.0
5739,16249,14596.666666666666
5740,16250,17840.666666666668
5741,16251,17901.6
5742,16252,21211.369565217392
5743,16253,17316.0
5744,16254,17676.363636363636
5745,16255,15503.333333333334
5746,16256,16199.6
5747,16257,17915.5
5748,16258,19040.47619047619
5749,16259,19555.23809523809
5750,16260,17328.73076923077
5751,16261,19270.0
5752,16262,20033.846153846152
5753,16263,19938.8
5754,16264,15663.333333333334
5756,16268,17562.666666666668
5757,16269,20678.0
5758,16270,16819.6
5759,16271,25621.90476190476
5760,16272,20344.285714285717
5761,16273,18848.61111111111
5762,16274,19679.52380952381
5763,16275,16602.5
5764,16276,19868.09523809524
5765,16277,20694.516129032258
5766,16279,17910.0
5767,16280,20177.0
5768,16281,18093.944444444445
5769,16282,18976.666666666668
5770,16283,17604.444444444445
5771,16284,18493.33333333333
5772,16285,19721.2
5773,16286,19020.0
5774,16287,20793.0
5775,16289,16579.0
5776,16290,18097.14285714285
5777,16291,20198.666666666668
5778,16292,17785.0
5779,16293,19049.11111111111
5780,16294,18535.0
5781,16295,18895.217391304348
5782,16296,19039.33333333333
5783,16297,23159.0
5784,16298,21483.33333333333
5785,16300,17708.333333333336
5786,16301,21250.0
5787,16302,17309.333333333332
5788,16303,20937.391304347828
5789,16304,25770.0
5790,16306,16922.0
5791,16307,18443.04347826087
5792,16308,16204.0
5793,16309,17349.444444444445
5794,16310,17875.166666666664
5795,16312,19147.878787878788
5796,16314,17288.666666666668
5797,16315,19574.4
5798,16316,20999.33333333333
5799,16317,18329.166666666668
5800,16318,18150.0
5801,16320,20288.4
5804,16323,18920.0
5805,16325,15260.0
5806,16326,19234.444444444445
5807,16328,17758.0
5808,16329,17675.333333333332
5809,16330,21784.615384615383
5811,16332,16538.333333333336
5812,16334,17892.0
5813,16335,17820.0
5814,16336,19378.33333333333
5815,16337,17735.555555555555
5816,16338,19211.5
5817,16339,17278.4375
5818,16340,19696.11111111111
5819,16341,19668.854166666664
5820,16342,20521.33333333333
5821,16343,20124.78260869565
5822,16344,19765.23809523809
5823,16345,18724.761904761905
5824,16346,19384.01098901099
5825,16347,16759.0
5826,16348,22268.666666666668
5827,16349,20688.0
5828,16350,17409.333333333332
5829,16351,20180.0
5830,16352,20465.0
5831,16353,18816.5
5832,16354,16637.142857142855
5833,16355,19296.0
5835,16357,17382.85714285714
5836,16358,21841.304347826088
5837,16359,21461.11111111111
5838,16360,21013.809523809523
5839,16361,18676.222222222223
5840,16362,17732.5
5841,16363,16363.5
5844,16366,20110.0
5845,16368,21068.0
5846,16369,20966.4
5847,16370,21495.652173913044
5848,16371,18843.5
5849,16372,16608.666666666668
5850,16373,16244.666666666666
5851,16374,17088.0
5852,16375,17576.11111111111
5853,16376,17339.0
5854,16377,18725.625
5855,16378,19562.0
5856,16379,19251.0
5857,16380,18265.714285714286
5858,16381,18683.888888888887
5859,16382,22067.14285714285
5860,16383,20313.888888888887
5861,16384,18866.666666666664
5862,16385,21694.761904761905
5863,16386,19670.75
5864,16387,20086.11111111111
5865,16388,21781.923076923074
5867,16390,18976.666666666668
5868,16391,18200.5
5869,16392,17303.0
5870,16393,20208.0
5872,16395,20420.0
5873,16396,15108.777777777776
5874,16397,19845.0
5876,16399,21644.666666666668
5877,16400,18195.5
5878,16401,16444.0
5879,16402,21619.0
5880,16403,15378.5
5881,16404,17132.0
5882,16405,17703.333333333332
5883,16406,18352.444444444445
5884,16408,18388.69565217392
5885,16409,17108.0
5886,16410,19206.666666666668
5887,16411,17427.30769230769
5888,16412,19278.4
5889,16413,16940.0
5890,16414,18422.0
5891,16415,21920.0
5892,16416,19066.666666666668
5893,16417,18878.33333333333
5894,16418,23652.0
5895,16419,19322.5
5896,16420,19549.04761904762
5897,16421,17912.666666666668
5898,16422,20520.526315789477
5899,16423,17639.0
5900,16424,17173.0
5901,16425,19071.0
5902,17002,17981.2
5903,17003,20609.33333333333
5904,17004,20229.5
5905,17005,17912.5
5906,17006,19632.666666666668
5907,17007,21094.761904761905
5908,17008,21408.4
5909,17009,21003.809523809523
5910,17010,23083.0
5911,17011,18786.8
5912,17012,17732.0
5913,17013,18568.0
5914,17015,17396.4
5915,17016,17265.5
5916,17017,17057.826086956524
5917,17018,19782.608695652176
5918,17019,22311.212121212124
5919,17020,21096.507246376816
5920,17021,18997.391304347828
5921,17022,19234.0
5922,17023,17892.38095238095
5923,17024,18110.166666666664
5924,17025,17891.333333333332
5925,17026,17480.666666666668
5926,17027,19073.888888888887
5927,17028,20378.5
5928,17029,19681.739130434784
5929,17030,18602.0
5930,17031,18550.5
5931,17032,19967.0
5932,17033,18109.52380952381
5933,17034,18162.0
5934,17035,18190.0
5935,17036,21179.23076923077
5936,17037,16117.826086956524
5937,17038,17794.285714285714
5938,17039,20640.0
5939,17040,19941.0
5940,17041,19490.0
5941,17042,19540.666666666668
5942,17043,17382.5
5943,17044,19154.166666666668
5944,17045,18777.0
5945,17046,18411.07142857143
5946,17047,19783.565217391304
5947,17048,18275.33333333333
5949,17050,17054.444444444445
5950,17051,23363.33333333333
5951,17052,16632.5
5952,17053,17798.0
5953,17054,18023.5
5954,17055,17940.0
5955,17056,19296.0
5956,17057,19621.42857142857
5957,17058,18347.222222222223
5958,17059,23000.0
5959,17060,16966.0
5960,17061,19186.0
5961,17062,18215.0
5962,17063,19694.4
5963,17064,21945.690476190477
5964,17065,21711.33333333333
5965,17066,19664.666666666668
5966,17067,18506.666666666664
5967,17068,17254.666666666668
5968,17069,21203.333333333336
5969,17070,17989.444444444445
5970,17071,17936.0
5971,17072,18086.19047619048
